D492_1	D492_2	D492_3	D492M_1	D492M_2	D492M_3	D492_Her2_1	D492_Her2_2	D492_Her2_3	ANOVA Significant	-Log ANOVA p value	ANOVA q-value	Protein Names	Protein ID	Gene Name (GN)
0.516058743000031	1.72549283504486	0.422857254743576	-0.429024636745453	-1.70829510688782	-0.581957101821899	0.218429028987885	-0.815079212188721	0.651518106460571	+	1.2069900690355	0.0203908794788274	LIM and SH3 domain protein 1	Q14847	LASP1
0.775434672832489	0.282979667186737	1.10507500171661	0.723770916461945	0.444133102893829	0.528912425041199	-1.01783001422882	-1.52315306663513	-1.31932282447815	+	3.57962381628895	0.000495867768595041	Cytosolic acyl coenzyme A thioester hydrolase	O00154	ACOT7
0.922915697097778	0.500724852085114	1.15596985816956	-1.89464724063873	-0.701139092445374	-0.628635704517365	0.535679936408997	0.683795511722565	-0.574663817882538	+	1.69530963430095	0.0068334742180896	Activator of 90 kDa heat shock protein ATPase homolog 1	O95433	AHSA1
-0.131601110100746	-0.0485871247947216	0.657789647579193	1.64400780200958	0.14446447789669	0.724432289600372	-1.61058390140533	-0.0763135701417923	-1.30360853672028	+	1.35022034574908	0.0145382436260623	Serine/threonine-protein kinase PAK 2	Q13177	PAK2
-0.710414469242096	-0.21052984893322	0.398564487695694	1.08466136455536	0.79156905412674	1.48381900787354	-1.57194268703461	-0.545377671718597	-0.720349311828613	+	2.21477922356572	0.00232432432432432	Platelet-activating factor acetylhydrolase IB subunit beta	P68402	PAFAH1B2
-0.665221035480499	-0.937454164028168	-0.549754679203033	1.24794006347656	1.04168772697449	1.6191600561142	-0.736153483390808	-0.352062314748764	-0.668142080307007	+	4.13591179519053	0.00048868778280543	Heat shock protein 75 kDa, mitochondrial	Q12931	TRAP1
-1.52641212940216	-0.453977227210999	-0.901142656803131	0.154687643051147	-0.511142551898956	-0.331247121095657	1.22119057178497	1.10681760311127	1.24122583866119	+	2.95496481983361	0.000792727272727273	Electron transfer flavoprotein subunit alpha, mitochondrial	P13804	ETFA
-0.827662408351898	-0.446540027856827	-1.12068426609039	-0.309248149394989	-0.484086185693741	-0.528344452381134	0.650316178798676	1.28146135807037	1.78478789329529	+	2.84421641406283	0.000957841483979764	General vesicular transport factor p115	O60763	USO1
-0.393310844898224	-1.68695855140686	-1.27579987049103	0.828008830547333	0.927711546421051	-0.244563236832619	0.79670649766922	1.06338238716125	-0.0151767991483212	+	1.59615827241676	0.0090496	Microtubule-associated protein RP/EB family member 1	Q15691	MAPRE1
-0.425410330295563	-0.524678230285645	-0.604997575283051	-0.675594329833984	-1.33190011978149	-0.209040582180023	1.30053186416626	1.51759827136993	0.953491032123566	+	2.97656869916344	0.000802946593001842	S-formylglutathione hydrolase	P10768	ESD
0.9639892578125	0.317491412162781	0.834632277488709	-1.37528920173645	-1.7210236787796	-0.603887736797333	0.775902569293976	0.655770301818848	0.152414828538895	+	2.57672980915632	0.00143646408839779	Eukaryotic translation initiation factor 3 subunit F	O00303	EIF3F
0.416130542755127	0.441766172647476	1.39310944080353	0.714342176914215	0.257559329271317	0.458726763725281	-0.796563148498535	-1.21065056324005	-1.67442071437836	+	2.57258043675428	0.00146354883081155	Protein phosphatase 1 regulatory subunit 14B	Q96C90	PPP1R14B
1.37291252613068	0.958679556846619	0.796933710575104	-0.211352467536926	0.241762593388557	0.310833871364594	-0.954689264297485	-1.63632655143738	-0.878754019737244	+	3.20119917815035	0.000665263157894737	NSFL1 cofactor p47	Q9UNZ2	NSFL1C
0.577442169189453	0.641509354114532	0.798427402973175	-1.00658702850342	-2.21843028068542	-0.141843855381012	0.611607372760773	0.459702640771866	0.278172224760056	+	1.64822786675306	0.00770139458572601	26S proteasome non-ATPase regulatory subunit 7	P51665	PSMD7
-0.164914324879646	1.1570440530777	1.45650827884674	-1.06388819217682	-0.757472336292267	-1.1615275144577	0.176029622554779	-0.646335184574127	1.00455558300018	+	1.30406132624408	0.0161242236024845	60S ribosomal protein L35	P42766	RPL35
1.34873723983765	1.05637669563293	0.943418681621552	-0.704464972019196	-0.823461055755615	-1.26608431339264	-0.685485601425171	-0.612435102462769	0.743398547172546	+	2.13175151266984	0.00252314316469322	Acylamino-acid-releasing enzyme	P13798	APEH
0.445726245641708	1.25728273391724	1.5837082862854	-0.254346400499344	0.506435513496399	-0.674978017807007	-1.24853229522705	-0.617584943771362	-0.997711181640625	+	2.0922657261483	0.00280464625131996	Acetyl-CoA carboxylase 1	Q13085	ACACA
-0.672108888626099	-0.394811660051346	-0.353682637214661	1.08593130111694	0.989162981510162	1.59065544605255	-1.20249760150909	-1.06440281867981	0.0217538923025131	+	2.50713376367865	0.00155350066050198	Alpha-aminoadipic semialdehyde dehydrogenase	P49419	ALDH7A1
1.03393077850342	-0.798822939395905	0.00175924843642861	0.61061030626297	1.01341879367828	1.24984884262085	-1.29188740253448	-0.847034931182861	-0.97182285785675	+	1.80444762527489	0.00534290843806104	Transmembrane protein 43	Q9BTV4	TMEM43
-1.57171142101288	-1.08263266086578	-1.23812425136566	0.581858098506927	0.343623161315918	0.799769580364227	0.5086669921875	1.04638612270355	0.612164318561554	+	3.93011098737248	0.000394160583941606	Enoyl-CoA hydratase, mitochondrial	P30084	ECHS1
-1.11748015880585	-1.2706241607666	-1.03748607635498	0.4123155772686	1.41977107524872	1.05879783630371	-0.149869069457054	-0.156102761626244	0.840677678585052	+	2.4637141787998	0.00163730569948187	Ras-related protein Rab-11B	Q15907	RAB11B
0.292766660451889	0.836346387863159	1.63676190376282	-0.519575536251068	0.834729731082916	0.149341285228729	-0.892414450645447	-1.26215720176697	-1.07579874992371	+	1.87326379312251	0.00451540616246499	Cytochrome b-c1 complex subunit 2, mitochondrial	P22695	UQCRC2
1.3811993598938	1.20248067378998	1.39671719074249	-0.568845272064209	-0.688927710056305	-0.720217108726501	-0.612562537193298	-0.831896126270294	-0.557948470115662	+	6.03099184480098	0	Fibroblast growth factor-binding protein 1	Q14512	FGFBP1
-0.400262236595154	0.54884284734726	-0.0159598607569933	0.847408056259155	1.7031090259552	0.402122765779495	-1.14645743370056	-1.50047588348389	-0.43832728266716	+	1.86265108280436	0.00465366759517177	Structural maintenance of chromosomes protein 2	O95347	SMC2
-0.2660953104496	1.28465723991394	1.65183663368225	-0.764818727970123	-1.24916911125183	-0.606968224048615	0.152932792901993	-0.805686354637146	0.603311121463776	+	1.14100950860423	0.0238559696778269	Ribosomal protein L19	J3QR09	RPL19
1.15652239322662	1.04247951507568	1.58667075634003	-0.871844232082367	-0.00322111882269382	-0.925637722015381	-0.887224733829498	-0.388324618339539	-0.709420144557953	+	2.95410529688661	0.000791288566243194	ATP synthase subunit O, mitochondrial	P48047	ATP5O
-1.0041835308075	-0.94549036026001	-1.35315465927124	0.680459260940552	1.07972872257233	1.60186612606049	0.184744700789452	-0.0590136907994747	-0.184956580400467	+	3.38615061411874	0.000642335766423358	Cell division control protein 42 homolog	P60953	CDC42
1.51182854175568	1.08465707302094	1.16136932373047	-0.741736650466919	-0.402635157108307	-1.12631845474243	-0.674376904964447	0.0535717979073524	-0.86635959148407	+	2.94118030110173	0.000814285714285714	Protein flightless-1 homolog	Q13045	FLII
-0.856724262237549	-1.0211386680603	-0.894938349723816	-0.444123417139053	-0.527353048324585	-0.00301227322779596	1.54320740699768	1.36333584785461	0.840746760368347	+	3.77914631560444	0.000435897435897436	Protein SEC13 homolog	P55735	SEC13
0.446481645107269	-0.403013616800308	-0.885145366191864	-0.84706848859787	-0.114469565451145	-1.47104239463806	1.49441337585449	1.15728318691254	0.62256121635437	+	1.67150899678134	0.00717666666666667	Eukaryotic translation initiation factor 3 subunit L	Q9Y262	EIF3L
-0.496765375137329	-0.87737911939621	-1.35651457309723	-1.1042286157608	0.220347359776497	0.46133416891098	1.48200178146362	0.648781418800354	1.02242290973663	+	1.71757287471077	0.00644387317909169	Splicing factor 3A subunit 1	Q15459	SF3A1
-0.641883671283722	-1.21318829059601	-0.543833434581757	-0.16795539855957	0.578343987464905	-1.21934688091278	1.6129537820816	1.01815688610077	0.576752901077271	+	1.550584628593	0.00978159126365055	Serine--tRNA ligase, cytoplasmic	P49591	SARS
-0.528241336345673	-0.809594035148621	-1.72770166397095	-0.580371379852295	0.00319598033092916	1.104572057724	0.897687971591949	0.388798803091049	1.25165367126465	+	1.45069488257156	0.0119670905011219	PDZ and LIM domain protein 7	Q9NR12	PDLIM7
-0.937866687774658	-0.813541948795319	-1.47092640399933	0.280142724514008	0.978295922279358	1.37627625465393	0.597666561603546	0.704905092716217	-0.714951395988464	+	1.73651793399191	0.00629166666666667	RNA-binding protein 14	Q96PK6	RBM14
0.421978801488876	0.601729333400726	1.10156810283661	0.39015981554985	0.89141571521759	-0.240577936172485	-1.67154967784882	-1.56299078464508	0.0682667195796967	+	1.37179825676406	0.0138828571428571	Transmembrane emp24 domain-containing protein 10	P49755	TMED10
0.574883997440338	0.468675285577774	0.321062445640564	-0.908151149749756	-1.64119696617126	-1.31829833984375	0.831939399242401	0.868771255016327	0.802314043045044	+	4.25781450899279	0.000545454545454545	Nucleosome assembly protein 1-like 4	Q99733	NAP1L4
-0.413635820150375	-1.02750086784363	-0.0682843029499054	1.50340187549591	0.983733117580414	1.30250680446625	-0.71420419216156	-0.550929486751556	-1.01508712768555	+	3.13675570009507	0.000717741935483871	Programmed cell death protein 5	O14737	PDCD5
1.00752758979797	1.49350547790527	1.36251223087311	-0.453346282243729	-0.49448224902153	-0.334230780601501	-0.601568102836609	-0.905631422996521	-1.07428646087646	+	4.48918824371003	0.000692307692307692	Endoplasmic reticulum resident protein 29	P30040	ERP29
1.41164898872375	1.04532849788666	1.29740941524506	-0.0143928024917841	-0.996165692806244	-0.72145688533783	-0.216465219855309	-0.760291278362274	-1.04561507701874	+	2.79233058756318	0.000941935483870968	Protein RCC2	Q9P258	RCC2
0.935498595237732	0.510597169399261	1.42542099952698	-1.69528591632843	-0.749457240104675	-1.0359845161438	-0.158667668700218	0.342893481254578	0.424985110759735	+	2.59787175244724	0.00130543933054393	5-nucleotidase	P21589	NT5E
0.953537404537201	1.35150694847107	1.4181535243988	-0.369203507900238	-0.881128370761871	-1.26868164539337	-0.770277678966522	-0.0697814151644707	-0.364125221967697	+	3.0317015446065	0.000699248120300752	Vesicle-associated membrane protein-associated protein A	Q9P0L0	VAPA
1.04413199424744	0.916889071464539	0.2034882158041	0.852833330631256	0.0165961626917124	0.608961701393127	-1.74637365341187	-1.14955043792725	-0.746976375579834	+	2.38136631199949	0.00176456009913259	Kinectin	Q86UP2	KTN1
0.979017615318298	1.66143131256104	1.09897863864899	-0.3610460460186	-1.32728219032288	-0.462471395730972	-0.807732105255127	-0.461771428585052	-0.319124460220337	+	2.76834905774309	0.000955414012738854	Prelamin-A/C	Q3BDU5	LMNA
-1.23544037342072	-1.48360621929169	-1.08938562870026	0.125825166702271	0.388958156108856	0.654122412204742	0.775736510753632	0.656015992164612	1.20777404308319	+	3.94456298993802	0.0004	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	Q06210	GFPT1
-1.19399046897888	-1.21725976467133	-1.53565263748169	0.732536554336548	0.646348059177399	0.74916410446167	0.443125784397125	0.492749959230423	0.88297837972641	+	4.83886369107385	0	Lamin B2, isoform CRA_a	J9JID7	LMNB2
-0.396274477243423	-0.512419819831848	-2.07868409156799	0.619902431964874	1.3991584777832	0.688501179218292	-0.380000203847885	0.531686007976532	0.128130450844765	+	1.48686262621708	0.0111043412033511	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Fragment)	H3BR35	GSPT1
0.808591842651367	0.368965744972229	1.23709726333618	-0.672808051109314	-1.16600728034973	-1.7419102191925	-0.114253416657448	0.655491471290588	0.624832630157471	+	2.33832748751445	0.00190568319226119	Quinone oxidoreductase	Q08257	CRYZ
1.55535459518433	1.14919710159302	1.16594803333282	-0.574455976486206	-0.808161437511444	-0.187273249030113	-0.990059792995453	-0.507627010345459	-0.802922189235687	+	3.83758579675817	0.00036241610738255	HCG1811249, isoform CRA_f	A0A0A0MTS5	LAMA3
1.48819482326508	1.44395768642426	1.02502226829529	-0.694302141666412	-0.641727805137634	-0.605515241622925	-0.560702860355377	-0.637242436408997	-0.817684233188629	+	5.0219962683811	0	Calpastatin	B7Z574	CAST
-1.73794877529144	-0.94378799200058	-0.949571549892426	1.30810499191284	0.882744073867798	0.443320602178574	0.326641917228699	0.0447959899902344	0.625700831413269	+	2.76224628004203	0.000992050874403816	GTP-binding protein SAR1a	Q9NR31	SAR1A
0.26788130402565	0.308901727199554	0.154179126024246	0.878968298435211	0.727979362010956	1.34344720840454	-1.28559219837189	-1.49710357189178	-0.898661255836487	+	3.89392098721653	0.000380281690140845	Dynactin subunit 2	Q13561	DCTN2
-1.57962357997894	-0.484458535909653	-0.739057302474976	1.34342336654663	1.05267059803009	1.20460212230682	-0.170796617865562	-0.0542182400822639	-0.572541773319244	+	2.92546616393602	0.000876325088339223	Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	H0YNW5	DUT
1.42646729946136	0.979211688041687	1.22766268253326	-0.846893608570099	0.427132576704025	-0.886347532272339	-0.758776009082794	-0.847973763942719	-0.720483422279358	+	2.44419022661432	0.0017120822622108	Proteasome subunit beta type-3	P49720	PSMB3
-0.309909135103226	-1.29195809364319	-1.76955497264862	0.702748000621796	-0.268755495548248	0.574505984783173	1.26471781730652	0.500137150287628	0.598068714141846	+	1.79902622125244	0.00541323792486583	Protein SGT1 homolog	Q9Y2Z0	SUGT1
0.997165858745575	-0.0216057915240526	0.0351868234574795	1.09881627559662	-0.026345070451498	0.658535778522491	-0.352945923805237	-2.286288022995	-0.102519914507866	+	0.85357876552981	0.0491434806328423	ATP-dependent DNA helicase Q1	P46063	RECQL
1.02033960819244	0.780552208423615	0.759885430335999	-1.05451095104218	-1.27943384647369	-1.54123723506927	0.485450357198715	0.229250386357307	0.599704146385193	+	4.60958334948683	0.000788321167883212	Rho GTPase-activating protein 1	Q07960	ARHGAP1
-1.17291831970215	-0.434226632118225	-1.57755863666534	0.542954742908478	-0.78316456079483	0.698982536792755	1.00768196582794	0.687831282615662	1.03041768074036	+	1.75999777054256	0.00601757469244288	Ubiquitin carboxyl-terminal hydrolase 5	P45974	USP5
1.475919008255	0.413014024496078	0.0912066027522087	-1.26632082462311	-1.29865682125092	-1.15530121326447	0.556111812591553	0.529788255691528	0.654239177703857	+	2.62092083422354	0.00134097421203438	Tyrosine-protein phosphatase non-receptor type 1	P18031	PTPN1
0.848646521568298	-0.365505695343018	0.220831587910652	0.423395752906799	1.64421737194061	0.113713726401329	-0.347022086381912	-0.613416612148285	-1.9248605966568	+	1.08687002863086	0.027036855036855	Cysteine and histidine-rich domain-containing protein 1	Q9UHD1	CHORDC1
0.997754693031311	1.21628475189209	1.3605614900589	-0.17565692961216	-0.220201686024666	0.0459572672843933	-0.808136403560638	-1.30722618103027	-1.10933697223663	+	4.60327494154402	0.000776978417266187	5-3 exoribonuclease 2	Q9H0D6	XRN2
-0.0870138704776764	-0.425844550132751	0.613193809986115	-1.39570081233978	-0.966202020645142	-0.927611768245697	1.45259022712708	1.06219983100891	0.674389243125916	+	2.71006842724216	0.00114373088685015	Isopentenyl-diphosphate Delta-isomerase 1	Q13907	IDI1
-0.494645565748215	1.73242390155792	0.333944350481033	1.07667756080627	0.478397369384766	-0.282087087631226	-1.42428636550903	-0.97236555814743	-0.448058485984802	+	0.923132692870875	0.0414940845070423	Small nuclear ribonucleoprotein Sm D3	P62318	SNRPD3
0.0960755795240402	-0.864837884902954	-0.334074079990387	-0.32961368560791	-1.21913814544678	-1.01035106182098	1.3805433511734	1.08076643943787	1.20062947273254	+	2.78760365047027	0.0009344	E3 SUMO-protein ligase RanBP2	P49792	RANBP2
0.210308253765106	0.0863021910190582	-0.674804091453552	1.68688571453094	0.0454244129359722	1.39326989650726	-1.26597583293915	-0.786151766777039	-0.695258736610413	+	1.6939826266561	0.00684556962025316	Protein DEK	P35659	DEK
0.282629609107971	-0.725827097892761	-0.74680358171463	1.21259641647339	1.78614389896393	0.407733857631683	-0.543243169784546	-0.44059032201767	-1.23263955116272	+	1.79169476303248	0.00547330960854093	Translin	E9PGT1	TSN
0.844487309455872	0.539723575115204	1.31187427043915	-0.216529160737991	0.488386183977127	0.685400247573853	-1.37649273872375	-1.26607942581177	-1.01077020168304	+	2.96366578648175	0.0008	Ras-related protein Rab-14	P61106	RAB14
-1.38437068462372	-1.27916824817657	-1.33020782470703	0.619466483592987	0.776381850242615	0.674621522426605	0.59907203912735	0.645893633365631	0.678311169147491	+	7.71908646748535	0	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	E7ETU9	PLOD2
0.889618098735809	0.193967461585999	-0.0815101936459541	1.01341950893402	0.826733648777008	0.894334197044373	-1.24698185920715	-1.24552094936371	-1.24406003952026	+	3.56416674135477	0.000489130434782609	Calponin	B4DDF4	CNN2
-0.557577192783356	-1.02744543552399	-0.0893489196896553	-1.35932946205139	-0.0906579867005348	-0.285090178251266	1.57168257236481	1.43333888053894	0.404427736997604	+	1.68959623488863	0.00692502106149958	Phenylalanine--tRNA ligase alpha subunit	Q9Y285	FARSA
-0.991353511810303	-1.11157584190369	-1.42341697216034	0.314787715673447	0.541339337825775	-0.0559266097843647	0.778443038463593	0.319066196680069	1.62863659858704	+	2.51115381540877	0.00155555555555556	Electron transfer flavoprotein subunit beta	P38117	ETFB
0.407936424016953	0.673559129238129	1.53671479225159	-0.992031037807465	-0.541722416877747	-1.4367607831955	-0.570436716079712	-0.218857556581497	1.14159822463989	+	1.39968457550976	0.013121387283237	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	P49748	ACADVL
0.655026376247406	-0.0950687378644943	0.0830811709165573	-0.997466802597046	0.12067473679781	-1.86647748947144	0.703832626342773	1.59022343158722	-0.193825393915176	+	0.941655472247807	0.0397498578737919	Adenylosuccinate synthetase isozyme 2	P30520	ADSS
0.0129248239099979	-1.10919630527496	-1.29079830646515	1.03188705444336	1.07142496109009	1.00491285324097	0.162535920739174	0.413692772388458	-1.29738366603851	+	1.41184182759093	0.0127743813682678	Ribonucleoside-diphosphate reductase subunit M2	P31350	RRM2
-1.13123393058777	-1.18129730224609	-0.525833368301392	1.43463313579559	1.3830851316452	0.454851388931274	-0.00415649218484759	0.408622771501541	-0.838671267032623	+	2.03193645407276	0.00334627170582227	Importin-4	Q8TEX9	IPO4
-0.502037227153778	-1.10084438323975	-1.66714417934418	0.31508469581604	1.29022359848022	0.709198355674744	-0.116416424512863	1.20743525028229	-0.135499700903893	+	1.59847600869777	0.00897998398718975	Ras-related protein Rap-1b	P61224	RAP1B
-0.996934950351715	-0.769067347049713	-1.71428644657135	1.22730612754822	1.06233704090118	0.872299432754517	0.21684718132019	-0.0674824267625809	0.168981343507767	+	3.38326567589367	0.000639225181598063	Splicing factor 3B subunit 2	Q13435	SF3B2
1.33278179168701	0.840825915336609	0.968155920505524	0.53710550069809	0.235637739300728	-0.521152496337891	-0.94788533449173	-1.41654527187347	-1.02892374992371	+	2.92041567509014	0.000873239436619718	Uridine 5-monophosphate synthase	P11172	UMPS
-0.496967852115631	0.834677338600159	1.16000330448151	0.282688766717911	0.21227890253067	1.31911957263947	-0.771666944026947	-1.37976908683777	-1.16036403179169	+	1.51581058852237	0.0106007722007722	Src substrate cortactin	Q14247	CTTN
0.851492285728455	-0.629384338855743	0.123714543879032	0.277215421199799	1.12588107585907	1.39646792411804	-1.32001948356628	-0.629384338855743	-1.19598317146301	+	1.77413828707619	0.0057284826974268	Regulator of nonsense transcripts 1	Q92900	UPF1
-0.440644294023514	0.220553204417229	-0.546810507774353	-0.763979971408844	-0.919880270957947	-0.962607443332672	0.884154140949249	0.515763223171234	2.01345181465149	+	2.10863958822522	0.00261016949152542	Phosphoglucomutase-1	P36871	PGM1
2.03096508979797	0.416595160961151	0.225153475999832	0.156747803092003	-0.0352059789001942	-0.517784059047699	-0.263774573802948	-0.212001740932465	-1.80069530010223	+	0.956585065889336	0.0386200573065903	Double-stranded RNA-binding protein Staufen homolog 1	O95793	STAU1
-1.15009999275208	0.603956282138824	-0.471138715744019	-0.508810102939606	-1.01672470569611	-0.832825124263763	0.891749620437622	1.57679104804993	0.907101631164551	+	1.80437582641864	0.00533811659192825	Ubiquitin-associated protein 2-like	F8W726	UBAP2L
1.66203451156616	0.836568772792816	1.20407855510712	-0.692705094814301	-0.514235138893127	-1.36790001392365	-0.548106372356415	-0.24462927877903	-0.335105985403061	+	3.00635731307844	0.000736059479553903	tRNA (cytosine(34)-C(5))-methyltransferase	Q08J23	NSUN2
-0.146811500191689	-0.286928474903107	-0.0802681297063828	-0.937837839126587	-0.684475779533386	-1.44813060760498	1.38194942474365	0.867528915405273	1.33497405052185	+	3.64769193123196	0.000396501457725948	ATPase family AAA domain-containing protein 3A	Q9NVI7	ATAD3A
-0.792751550674438	-1.42875909805298	-1.22295880317688	1.2286319732666	1.35309028625488	0.391685545444489	-0.113526500761509	0.572469830513	0.0121181961148977	+	2.67812522865835	0.00125714285714286	Cell division cycle 5-like protein	Q99459	CDC5L
-0.952527642250061	-1.24593639373779	-1.2938027381897	1.30706834793091	1.10898089408875	0.772308230400085	0.173354834318161	-0.317546248435974	0.448100656270981	+	3.57293067923789	0.000493150684931507	Cysteine and glycine-rich protein 1	P21291	CSRP1
-0.972723960876465	-1.54919064044952	-1.3818986415863	0.543349981307983	0.675678849220276	0.788701713085175	0.666123509407043	0.32323431968689	0.90672492980957	+	3.97664484587167	0.000423529411764706	Nuclear pore complex protein Nup93	Q8N1F7	NUP93
0.402653932571411	1.09179854393005	-0.275900542736053	-1.88623714447021	-1.10973477363586	-0.314543962478638	0.455957353115082	0.557975172996521	1.0780314207077	+	1.57238687439104	0.00948616600790514	Platelet-activating factor acetylhydrolase IB subunit alpha	P43034	PAFAH1B1
1.62866926193237	0.920570552349091	1.01061928272247	-1.13754761219025	-1.20289349555969	-0.826181888580322	-0.106768034398556	-0.179700091481209	-0.106768034398556	+	3.9639135806328	0.000415384615384615	Leucine-rich repeat flightless-interacting protein 1	Q32MZ4	LRRFIP1
0.745180070400238	1.06157147884369	0.495916604995728	-0.929966986179352	-2.17055344581604	0.4543596804142	0.272257566452026	0.361649692058563	-0.290414541959763	+	0.949782085799789	0.039123787792356	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	P36957	DLST
-0.037259042263031	-0.768821835517883	-0.523629307746887	0.241610631346703	-1.48369860649109	-0.672076344490051	1.27716541290283	1.6378732919693	0.328835755586624	+	1.42403543123185	0.012489019033675	Protein RRP5 homolog	Q14690	PDCD11
-1.37374174594879	-1.01766753196716	-1.49291455745697	1.11433112621307	0.683521866798401	0.38660803437233	0.628548562526703	0.638273596763611	0.433040738105774	+	3.8492529852784	0.000366101694915254	Tripeptidyl-peptidase 2	P29144	TPP2
0.778126180171967	0.745818853378296	0.789203703403473	-1.17655396461487	-2.07024216651917	0.0603365525603294	0.149074628949165	0.72067528963089	0.00356096611358225	+	1.47556511445491	0.0114745634016705	Eukaryotic translation initiation factor 5B	A0A087WUT6	EIF5B
-0.717597305774689	-1.06609988212585	-1.58660268783569	-0.12782983481884	0.542848587036133	-0.224646717309952	0.964066445827484	0.901483178138733	1.31437814235687	+	2.95052082276624	0.000784172661870504	Translocon-associated protein subunit delta	P51571	SSR4
0.257765233516693	1.37465143203735	1.00543236732483	-1.34089910984039	-0.603197038173676	-1.46730613708496	0.532882988452911	0.570460975170136	-0.329790681600571	+	2.09536312183934	0.00274418604651163	Tubulin--tyrosine ligase-like protein 12	Q14166	TTLL12
0.977494716644287	-0.275412172079086	0.38936972618103	-0.996131420135498	-1.72489619255066	-0.106688015162945	0.109056740999222	-0.0530921593308449	1.68029880523682	+	0.925192496197414	0.0412821670428894	DAZ-associated protein 1	K7EQ55	DAZAP1
0.885173499584198	-0.314227908849716	-0.448033779859543	-0.54358297586441	-1.40070903301239	-0.740567028522491	1.64329469203949	1.16242933273315	-0.243776768445969	+	1.11319277807375	0.0254164588528678	Eukaryotic translation initiation factor 3 subunit H	O15372	EIF3H
1.28060615062714	1.19827973842621	1.18550288677216	-1.19063794612885	-0.77591210603714	-1.01017463207245	0.204637765884399	-0.585196614265442	-0.307105392217636	+	3.86196350816419	0.000375	Plakophilin-3	Q9Y446	PKP3
-0.117220208048821	-0.107819937169552	0.330344587564468	-1.14306044578552	-0.930605590343475	-1.38213610649109	1.14351558685303	1.24416756629944	0.962814450263977	+	4.39838501513953	0.000620689655172414	Ribonucleoside-diphosphate reductase large subunit	P23921	RRM1
1.42881870269775	1.15569531917572	0.935470938682556	-1.27431035041809	-1.10185587406158	-0.642736494541168	0.0883361399173737	0.102258138358593	-0.691676497459412	+	3.08707196966729	0.000685934489402698	Glutaminase kidney isoform, mitochondrial	O94925	GLS
0.475220173597336	0.570316135883331	0.3374864757061	-0.289510726928711	1.95257377624512	0.00827408768236637	-1.41481983661652	-1.03519773483276	-0.604342401027679	+	1.14523241892987	0.0236428119062698	Adenosine kinase	P55263	ADK
0.826389968395233	0.909012794494629	1.68824970722198	-0.00990568660199642	0.00150361435953528	-0.232197910547256	-1.42545211315155	-0.807812392711639	-0.94978803396225	+	3.18088592999939	0.000658333333333333	Ras-related protein Rab-2A	P61019	RAB2A
0.990787744522095	1.1647584438324	1.22268378734589	-0.0958209484815598	0.324325233697891	-0.145954474806786	-1.041224360466	-1.30922281742096	-1.11033236980438	+	4.79805666731805	0	Lanosterol synthase	P48449	LSS
1.2974898815155	1.0994256734848	1.2347823381424	-1.49301314353943	-0.995088577270508	-0.258532732725143	-0.293047398328781	-0.162126153707504	-0.42988982796669	+	2.95547679826877	0.000794171220400729	EF-hand domain-containing protein D2	Q96C19	EFHD2
-0.656505107879639	-0.870829403400421	-0.717171549797058	1.19554352760315	1.74618399143219	0.882634401321411	-0.278069913387299	-0.889796137809753	-0.411989837884903	+	3.34582393391795	0.000665083135391924	Replication protein A 70 kDa DNA-binding subunit	P27694	RPA1
-0.881153285503387	-1.18182063102722	-1.20707654953003	-0.10658885538578	0.455715775489807	0.334738910198212	0.0792688429355621	0.586318254470825	1.92059743404388	+	1.7738499683165	0.00572340425531915	Protein S100-A13	Q99584	S100A13
0.068164274096489	-0.209343954920769	-1.99125409126282	1.10478186607361	1.20127129554749	0.92310631275177	-0.156312629580498	-0.424967557191849	-0.515445351600647	+	1.46060554326048	0.01163335837716	Far upstream element-binding protein 3	Q96I24	FUBP3
-0.589634954929352	-1.36423051357269	-0.777916312217712	-0.126937359571457	0.17624706029892	-0.553212821483612	1.67533540725708	1.41607463359833	0.144274905323982	+	1.84725509267484	0.00480073800738007	U2 small nuclear ribonucleoprotein A	P09661	SNRPA1
-0.575113832950592	-1.59584105014801	-0.991302311420441	-0.472518533468246	0.286368429660797	0.0334188602864742	1.00996029376984	1.43256807327271	0.872460067272186	+	2.7146426927053	0.00115076923076923	DnaJ homolog subfamily C member 8	O75937	DNAJC8
0.923799276351929	1.25307023525238	1.48627364635468	-0.787539958953857	-0.812560498714447	-0.728975355625153	-0.866685688495636	-0.823247849941254	0.355866193771362	+	2.55502021566201	0.00148773841961853	Protein AHNAK2	Q8IVF2	AHNAK2
-0.689077913761139	-0.299088507890701	-0.487157553434372	0.362168848514557	1.65878939628601	1.40927338600159	-1.32480478286743	0.118522718548775	-0.748625516891479	+	1.756068528687	0.00608588957055215	NHP2-like protein 1	P55769	SNU13
0.973989725112915	0.629852950572968	1.41528141498566	0.0595847629010677	-0.710325539112091	-1.30663430690765	0.400602966547012	0.0455099754035473	-1.50786197185516	+	1.15027668438624	0.02343583227446	Ribosome maturation protein SBDS	Q9Y3A5	SBDS
