D492_1	D492_2	D492_3	D492M_1	D492M_2	D492M_3	D492_HER2_1	D492_HER2_2	D492_HER2_3	Student's T-test Significant D492_D492_HER2	Student's T-test significant	Mean_D492	Mean_D492M	Mean_HER2	Log2_D492/D492M	Log2_D492/HER2	-Log Student's T-test p-value D492_D492_HER2	Student's T-test q-value D492_D492_HER2	Student's T-test Difference D492_D492_HER2	Student's T-test Test statistic D492_D492_HER2	Protein Name	Protein ID	Gene Name
24.2495231628418	24.1844997406006	24.2051582336426	24.192798614502	24.2858791351318	24.118782043457	24.3664627075195	24.4588890075684	24.6346130371094	+	D492_D492_HER2	24.2130603790283	24.1991532643636	24.4866549173991	0.0139064788818359	-0.273593902587891	1.55611822816711	0.0410135746606335	-0.273594538370769	-3.37983997758679	26S proteasome non-ATPase regulatory subunit 4	P55036	PSMD4
24.2458305358887	24.1907653808594	24.006929397583	24.3485431671143	24.3060512542725	24.383768081665	24.1613101959229	24.1998538970947	24.0673503875732			24.1478417714437	24.3461208343506	24.1428381601969	-0.198278427124023	0.0050048828125	0.020265096904265	0.976657824933687	0.00500361124674242	0.0608337517948029	Actin-like protein 6A	O96019	ACTL6A
24.244161605835	24.0036735534668	23.9610214233398	24.319896697998	24.4192485809326	24.436824798584	24.1906147003174	24.0567245483398	24.1079711914063			24.0696188608805	24.3919900258382	24.1184368133545	-0.322372436523438	-0.0488185882568359	0.194404260507243	0.759809688581315	-0.0488179524739571	-0.506513969789566	WD40 repeat-containing protein SMU1	Q2TAY7	SMU1
24.243724822998	24.2125988006592	24.1958045959473	22.7609710693359	23.1888198852539	22.751277923584	22.9095993041992	22.8516712188721	23.1286468505859	+	D492_D492_HER2	24.2173760732015	22.9003562927246	22.9633057912191	1.31702041625977	1.25407028198242	3.90050922404509	0.00618181818181818	1.25407028198242	14.6666129536435	Calpain-1 catalytic subunit	P07384	CAPN1
24.243724822998	24.4897136688232	24.2835502624512	24.5673809051514	24.3138198852539	24.4975318908691	24.423807144165	24.4595775604248	24.4437313079834			24.3389962514242	24.4595775604248	24.4423720041911	-0.120580673217773	-0.103374481201172	0.601736601366578	0.258639862148191	-0.103375752766929	-1.3437671362274	Dynein light chain 1, cytoplasmic	P63167	DYNLL1
24.2408905029297	24.272274017334	24.3890972137451	24.2517642974854	24.0226764678955	24.0945835113525	24.3576316833496	24.2021713256836	24.4000873565674			24.3007539113363	24.1230080922445	24.3199634552002	0.177745819091797	-0.0192089080810547	0.0910170149156662	0.891826923076923	-0.0192095438639335	-0.255511013640418	Thyroid hormone receptor-associated protein 3	Q9Y2W1	THRAP3
24.2337417602539	24.0609340667725	24.2303733825684	24.0342273712158	24.0810718536377	23.9995517730713	24.0514221191406	24.1145782470703	24.0111179351807			24.1750164031982	24.0382836659749	24.0590394337972	0.13673210144043	0.115976333618164	0.83387643250375	0.151491593813046	0.115976969401043	1.79789824881777	Eukaryotic translation initiation factor 2A	F8WAE5	EIF2A
24.2295665740967	24.3223056793213	24.2748336791992	24.2496681213379	24.0250434875488	24.3208599090576	22.5936832427979	23.0109462738037	22.735746383667	+	D492_D492_HER2	24.2755686442057	24.1985238393148	22.7801253000895	0.0770435333251953	1.49544334411621	3.54820040330335	0.008	1.49544334411621	11.9280045090189	Catenin beta-1	B4DGU4	CTNNB1
24.2261161804199	23.9723739624023	24.0818023681641	24.1596183776855	24.2440166473389	24.1269950866699	23.8661785125732	23.9557991027832	23.9109535217285			24.0934308369954	24.1768767038981	23.910977045695	-0.0834445953369141	0.182455062866211	1.10130799818648	0.0865215272136474	0.182453791300453	2.34212645034414	Lamina-associated polypeptide 2, isoforms beta/gamma	P42167	TMPO
24.2250862121582	24.0880470275879	24.0973205566406	24.3976726531982	24.4451217651367	24.5265941619873	24.485237121582	24.499662399292	24.3966293334961	+	D492_D492_HER2	24.1368179321289	24.4564628601074	24.4605096181234	-0.319644927978516	-0.323692321777344	2.38878340207982	0.0139480519480519	-0.323691685994465	-5.91717347293086	Scaffold attachment factor B1	Q15424	SAFB
24.2228031158447	24.173713684082	24.3596439361572	24.5368251800537	24.4429740905762	24.4662532806396	24.3806667327881	24.4833927154541	24.3262195587158			24.2520535786947	24.4820175170898	24.396759668986	-0.229963302612305	-0.144704818725586	0.936707112516914	0.121856417693981	-0.144706090291344	-2.00322943477218	ATPase ASNA1	A0A087WXS7	ASNA1
24.2185974121094	23.9556217193604	23.7786636352539	23.5918350219727	23.6752986907959	23.7342796325684	24.1496524810791	24.0995693206787	24.0762672424316			23.9842942555745	23.667137781779	24.1084963480632	0.317157745361328	-0.124200820922852	0.406447522117512	0.437700897308076	-0.124202092488609	-0.958162623038551	Nuclear pore complex protein Nup155	O75694	NUP155
24.2137851715088	24.3212051391602	24.2063522338867	24.2944583892822	24.358772277832	24.3732509613037	24.4012584686279	24.3111209869385	24.4392356872559			24.2471141815186	24.342160542806	24.3838717142741	-0.0950469970703125	-0.136756896972656	1.21011792198277	0.0703852242744063	-0.136757532755535	-2.57514369944532	Vesicular integral-membrane protein VIP36	Q12907	LMAN2
24.2136383056641	24.2934074401855	24.2047863006592	24.5180931091309	24.2568111419678	24.5096626281738	24.6131858825684	24.3469886779785	24.3712577819824			24.2372773488363	24.4281889597575	24.4438107808431	-0.190910339355469	-0.206533432006836	1.08454430373772	0.0892626506024096	-0.206533432006836	-2.30691762496523	S-phase kinase-associated protein 1	E5RJR5	SKP1
24.2129707336426	24.1145782470703	24.052583694458	23.8945808410645	23.9876327514648	24.109167098999	24.284538269043	24.214527130127	24.3269062042236			24.1267108917236	23.9971268971761	24.2753238677979	0.129583358764648	-0.148612976074219	1.22387409718392	0.069169946332737	-0.148612976074219	-2.6051953681302	26S proteasome non-ATPase regulatory subunit 14	O00487	PSMD14
24.2123756408691	24.2623424530029	24.1418018341064	24.6079483032227	24.0910358428955	24.4717197418213	24.5742702484131	24.4646339416504	24.3068866729736			24.2055066426595	24.3902346293132	24.4485969543457	-0.184726715087891	-0.24308967590332	1.33614707235651	0.0559496124031008	-0.243090311686199	-2.85598317874374	Serine/arginine-rich-splicing factor 2 (Fragment)	J3KP15	SRSF2
24.2073211669922	23.5117149353027	23.7016582489014	23.5076065063477	23.5937747955322	23.5427417755127	23.7599964141846	23.64284324646	23.5168914794922			23.8068981170654	23.5480410257975	23.6399103800456	0.258857727050781	0.166988372802734	0.311144472064061	0.572717138875987	0.166987737019856	0.762045649315685	Transmembrane protein 33 (Fragment)	D6RAA6	TMEM33
24.2013492584229	24.2718467712402	24.1405544281006	24.3256702423096	24.231912612915	24.3014545440674	24.0266494750977	23.7182693481445	23.7576599121094	+	D492_D492_HER2	24.2045834859212	24.286345799764	23.8341929117839	-0.0817623138427734	0.370391845703125	1.62712280293353	0.0362517814726841	0.370390574137367	3.55942912470631	Uncharacterized protein	B4DLN1	
24.1999282836914	24.3806018829346	24.2264099121094	24.4717826843262	24.6233825683594	24.5392532348633	24.4124145507813	24.3399410247803	24.4041213989258			24.2689800262451	24.5448061625163	24.3854923248291	-0.275825500488281	-0.116512298583984	0.893283602176611	0.134826855123675	-0.116512298583984	-1.9160301952853	Structural maintenance of chromosomes protein	E9PD53	SMC4
24.1945285797119	24.2283191680908	24.2596874237061	24.41770362854	24.3930969238281	24.2953701019287	24.0585422515869	24.4063282012939	24.0340595245361			24.2275117238363	24.3687235514323	24.1663099924723	-0.141210556030273	0.0612030029296875	0.192859876318886	0.761965457685665	0.0612017313639299	0.502971410716678	UPF0568 protein C14orf166	Q9Y224	C14orf166
24.1877498626709	24.0089817047119	23.749397277832	23.9075660705566	23.7998600006104	23.8319034576416	23.7292041778564	23.5602264404297	23.5513343811035			23.9820429484049	23.8464431762695	23.6135883331299	0.135599136352539	0.368453979492188	1.23776564162683	0.0665451263537906	0.368454615275066	2.63568641979804	N-alpha-acetyltransferase 50	E7EQ69	NAA50
24.186616897583	24.1375865936279	24.4006080627441	23.8978137969971	23.8848342895508	23.6614475250244	24.3991737365723	24.3525905609131	24.198205947876			24.2416038513184	23.8146985371908	24.3166567484538	0.426904678344727	-0.0750522613525391	0.302020117684121	0.588583333333333	-0.0750528971354179	-0.742792358520104	Sodium-coupled neutral amino acid transporter 2	Q96QD8	SLC38A2
24.1817722320557	24.1774444580078	24.0889358520508	24.383373260498	24.5680770874023	24.5025787353516	24.3758373260498	24.3266315460205	24.4680576324463	+	D492_D492_HER2	24.1493841807048	24.484676361084	24.3901755015055	-0.335292816162109	-0.240791320800781	2.02867909706095	0.020541935483871	-0.240791320800781	-4.69241083036332	Kinesin-1 heavy chain	P33176	KIF5B
24.1810894012451	23.875207901001	24.0851306915283	24.2298603057861	24.2102966308594	24.2070980072021	24.030611038208	24.1298274993896	24.1258926391602			24.0471426645915	24.2157516479492	24.0954437255859	-0.168609619140625	-0.0483016967773438	0.193004899790188	0.761912742980562	-0.048301060994465	-0.503304289809852	U5 small nuclear ribonucleoprotein 40 kDa protein	Q96DI7	SNRNP40
24.1807098388672	24.0400085449219	24.0625	24.3941440582275	24.5160503387451	24.6436138153076	24.5828495025635	24.2746925354004	24.0303592681885			24.0944061279297	24.5179360707601	24.2959671020508	-0.423530578613281	-0.201560974121094	0.536587541405253	0.304880834706205	-0.201560974121094	-1.21646491718015	Multifunctional methyltransferase subunit TRM112-like protein	Q9UI30	TRMT112
24.1785087585449	24.316722869873	24.3798084259033	24.2060546875	24.1416454315186	24.3362674713135	24.5529766082764	24.3696613311768	24.4661273956299			24.2916800181071	24.2279891967773	24.462921778361	0.063690185546875	-0.171241760253906	1.00944808942696	0.104782276546982	-0.171241760253906	-2.15121631988141	Tryptophan--tRNA ligase, cytoplasmic	P23381	WARS
24.178129196167	24.813232421875	24.7420120239258	24.789400100708	24.6453189849854	24.7796649932861	24.7294120788574	24.8162155151367	25.3509731292725			24.5777912139893	24.7381280263265	24.9655335744222	-0.160337448120117	-0.38774299621582	0.624045780053095	0.246567268491555	-0.387742360432942	-1.38723862371854	KH domain-containing, RNA-binding, signal transduction-associated protein 1	Q07666	KHDRBS1
24.1757698059082	24.4772891998291	24.4727115631104	24.3259449005127	24.3250541687012	24.4917335510254	24.2310333251953	24.3711261749268	24.5112915039063			24.3752568562826	24.3809108734131	24.3711503346761	-0.00565338134765625	0.00410652160644531	0.0105389651453763	0.986869597895528	0.00410652160644531	0.0319731957387234	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	P46087	NOP2
24.1756954193115	24.0902290344238	23.9187068939209	24.5326118469238	24.3723888397217	24.643669128418	24.2067241668701	24.1804828643799	24.3336772918701			24.0615437825521	24.5162232716878	24.2402947743734	-0.454679489135742	-0.178750991821289	0.93767401115782	0.121869186046512	-0.178750991821289	-2.00518018865584	Ubiquitin-conjugating enzyme E2 variant 2	Q15819	UBE2V2
24.175313949585	24.1958789825439	24.0878849029541	25.0033740997314	24.831033706665	25.0204315185547	24.6918964385986	24.5482788085938	24.7438621520996	+	D492_D492_HER2	24.1530259450277	24.9516131083171	24.661345799764	-0.798585891723633	-0.508319854736328	2.78566044626861	0.0106913580246914	-0.508319854736328	-7.56318275620308	SUMO-activating enzyme subunit 2	Q9UBT2	UBA2
24.1752376556396	24.2393608093262	24.1893329620361	23.6791706085205	23.6912574768066	23.582103729248	24.6211471557617	24.5519199371338	24.6959362030029	+	D492_D492_HER2	24.2013104756673	23.6508439381917	24.6230010986328	0.550466537475586	-0.421689987182617	3.10774301144883	0.00882096069868996	-0.421690622965496	-9.1850821048555	Cytoskeleton-associated protein 5	Q14008	CKAP5
24.1743240356445	24.1527500152588	24.1188621520996	24.2408905029297	24.2360057830811	24.2239818572998	24.4854202270508	24.4741973876953	24.3900165557861	+	D492_D492_HER2	24.148645401001	24.2336260477702	24.4498780568441	-0.0849800109863281	-0.301233291625977	3.03973936348156	0.00995161290322581	-0.301232655843098	-8.81833436970216	Superkiller viralicidic activity 2-like 2	P42285	SKIV2L2
24.1666831970215	24.2862319946289	24.2201480865479	24.0587062835693	24.166223526001	24.1912174224854	23.9544696807861	23.9425277709961	24.1026954650879	+	D492_D492_HER2	24.2243544260661	24.1387157440186	23.9998976389567	0.0856380462646484	0.224456787109375	1.64975355129793	0.0346618357487923	0.224456787109375	3.6178487198727	Insulin-like growth factor 2 mRNA-binding protein 2	Q9Y6M1	IGF2BP2
24.1659164428711	24.3042411804199	24.2044124603271	24.1038951873779	20.5812110900879	20.0804996490479	24.3961715698242	23.9026985168457	23.8313236236572			24.2248566945394	21.5885353088379	24.0433979034424	2.63632202148438	0.181459426879883	0.424924278574576	0.415538461538462	0.181458791097004	0.995347758187179	Small ubiquitin-related modifier 2	P61956	SUMO2
24.1630001068115	24.2703495025635	24.266565322876	24.0704650878906	24.0410957336426	24.1094074249268	24.7575073242188	24.7450923919678	24.9410953521729	+	D492_D492_HER2	24.233304977417	24.0736560821533	24.8145650227865	0.159648895263672	-0.581260681152344	2.88236567593338	0.00957534246575342	-0.581260045369465	-8.02046105796706	4-trimethylaminobutyraldehyde dehydrogenase	P49189	ALDH9A1
24.1620025634766	23.9096717834473	23.9581031799316	24.1190986633301	24.2543621063232	24.26806640625	24.1269950866699	24.1412563323975	24.0503444671631			24.0099258422852	24.2138423919678	24.1061986287435	-0.203916549682617	-0.0962734222412109	0.512772182073729	0.323614639397201	-0.0962727864583321	-1.16970276261572	Developmentally-regulated GTP-binding protein 1	Q9Y295	DRG1
24.1586170196533	24.1134662628174	24.0163974761963	25.1371574401855	25.2953357696533	25.1728363037109	24.7821674346924	24.810489654541	25.1862754821777	+	D492_D492_HER2	24.096160252889	25.2017765045166	24.926310857137	-1.10561561584473	-0.830150604248047	2.42857377643781	0.0132821670428894	-0.830150604248047	-6.06698849746529	Caldesmon	E7EX44	CALD1
24.1559181213379	24.5014247894287	24.2726287841797	24.534215927124	24.3986530303955	24.3906726837158	24.6672534942627	24.7035598754883	24.6405277252197	+	D492_D492_HER2	24.3099905649821	24.4411805470784	24.6704470316569	-0.131191253662109	-0.360456466674805	1.60230708070986	0.03818779342723	-0.360456466674805	-3.49603370996332	TAR DNA-binding protein 43	Q13148	TARDBP
24.1528263092041	24.1298274993896	24.239143371582	24.6001415252686	24.5121955871582	24.4135780334473	24.4865875244141	24.4430370330811	24.41969871521	+	D492_D492_HER2	24.1739323933919	24.508638381958	24.449774424235	-0.334705352783203	-0.275840759277344	2.69203046917208	0.0119887323943662	-0.275842030843101	-7.14274568309629	Structural maintenance of chromosomes protein 1A	Q14683	SMC1A
24.1521301269531	24.2318382263184	24.126049041748	24.2626285552979	24.2593269348145	24.3613185882568	24.1228160858154	24.0345630645752	23.3827133178711			24.1700057983398	24.2944246927897	23.8466974894206	-0.124418258666992	0.323308944702148	0.616527176967402	0.250550724637681	0.32330830891927	1.37259148704802	Thyroid receptor-interacting protein 6	Q15654	TRIP6
24.1512012481689	23.9581909179688	23.7225494384766	27.0714263916016	27.0907325744629	26.289436340332	26.410572052002	26.3074073791504	25.78369140625	+	D492_D492_HER2	23.9439805348714	26.8171984354655	26.1672236124674	-2.87321662902832	-2.22324180603027	3.19129755508965	0.00952830188679245	-2.22324307759603	-9.65501064690774	Protein CYR61	O00622	CYR61
24.1488761901855	24.2846088409424	24.3512420654297	23.9848537445068	23.9753513336182	24.0805034637451	23.8511943817139	23.6073837280273	23.3322429656982	+	D492_D492_HER2	24.2615756988525	24.0135695139567	23.5969403584798	0.248006820678711	0.664634704589844	1.83552378323593	0.0278391123439667	0.664635340372723	4.1206964049783	Thymidylate kinase	P23919	DTYMK
24.1474800109863	23.9557113647461	23.7631416320801	23.5154495239258	23.8014392852783	23.7293071746826	24.0041885375977	24.0473518371582	23.9634056091309			23.9554443359375	23.6820653279622	24.0049819946289	0.273378372192383	-0.0495376586914063	0.164183178469962	0.801080304311073	-0.0495376586914063	-0.436203993748416	STE20-like serine/threonine-protein kinase	Q9H2G2	SLK
24.1438274383545	23.9867649078369	23.7339687347412	24.3885726928711	24.5189342498779	24.3703937530518	23.971321105957	23.7492942810059	23.7362422943115			23.9548536936442	24.4259668986003	23.8189525604248	-0.471113204956055	0.135900497436523	0.406987730668289	0.437158262606091	0.135901133219402	0.959252975682859	Ubiquitin-conjugating enzyme E2 K	P61086	UBE2K
24.1437492370605	23.8250274658203	23.525520324707	24.3718566894531	24.5432720184326	24.5959949493408	24.4181537628174	24.1262073516846	24.1972312927246			23.8314323425293	24.5037078857422	24.2471974690755	-0.672275543212891	-0.415765762329102	0.979326121096363	0.111554891710232	-0.415765126546223	-2.08962244116223	Transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B), isoform CRA_b	B8ZZU8	TCEB2
24.1396179199219	24.0391731262207	23.8358592987061	24.8462295532227	24.8715000152588	24.9577045440674	24.237174987793	24.1861629486084	24.4534358978271			24.0048834482829	24.8918113708496	24.2922579447428	-0.886928558349609	-0.287374496459961	1.11483701350347	0.0830509031198686	-0.287374496459961	-2.37066929390787	High mobility group protein B2	P26583	HMGB2
24.1299839019775	23.9237022399902	23.9983463287354	24.5395488739014	24.4217529296875	24.5379524230957	24.3484764099121	24.395191192627	24.3947334289551	+	D492_D492_HER2	24.017344156901	24.4997514088949	24.379467010498	-0.48240852355957	-0.362123489379883	2.36150629986028	0.0138813559322034	-0.362122853597004	-5.8162598119699	Heterogeneous nuclear ribonucleoprotein U-like protein 1	A0A0A0MRA5	HNRNPUL1
24.1286468505859	24.0861835479736	23.9925670623779	22.7121734619141	22.6660289764404	22.9256782531738	23.1985359191895	23.2672805786133	23.2502460479736	+	D492_D492_HER2	24.0691324869792	22.7679602305094	23.2386875152588	1.30117225646973	0.8304443359375	4.28706484691917	0.00425	0.830444971720379	18.3726493733624	Creatine kinase U-type, mitochondrial	P12532	CKMT1A
24.1261291503906	23.6895523071289	23.7312774658203	22.1674175262451	22.6737689971924	22.5471019744873	22.8828010559082	22.991720199585	22.7659568786621	+	D492_D492_HER2	23.8489863077799	22.4627628326416	22.8801593780518	1.38622283935547	0.968826293945313	2.49063924239119	0.0123981042654028	0.968826929728191	6.30702205284923	Microsomal glutathione S-transferase 1	P10620	MGST1
24.1251831054688	23.7199401855469	24.0790386199951	23.7904453277588	23.6356658935547	23.8493824005127	23.9996376037598	24.0262260437012	23.7685031890869			23.9747206370036	23.7584978739421	23.9314556121826	0.216222763061523	0.0432643890380859	0.102348090600421	0.877769696969697	0.0432650248209647	0.284644496424517	N-alpha-acetyltransferase 10	P41227	NAA10
24.1239204406738	24.1449928283691	24.1627712249756	24.8286628723145	24.7732906341553	24.7361907958984	24.8818035125732	25.0828990936279	25.0384616851807	+	D492_D492_HER2	24.1438948313395	24.7793814341227	25.0010547637939	-0.635486602783203	-0.857160568237305	3.79911549286532	0.00615094339622642	-0.857159932454426	-13.8218246654687	AP-2 complex subunit alpha-1	O95782	AP2A1
24.1228942871094	24.4068489074707	24.671199798584	24.6987991333008	23.8124504089355	24.3772296905518	24.3390579223633	24.2678527832031	24.3855476379395			24.4003143310547	24.2961597442627	24.3308194478353	0.104154586791992	0.0694942474365234	0.161161391931249	0.806152027027027	0.0694948832194022	0.429052474124644	40S ribosomal protein S29	P62273	RPS29
24.1224994659424	24.0809898376465	24.042516708374	23.881290435791	24.2778167724609	24.0836715698242	24.1448383331299	24.1815452575684	24.0183525085449			24.0820020039876	24.0809262593587	24.1149120330811	0.00107574462890625	-0.0329093933105469	0.2373953189087	0.690500664599025	-0.0329100290934257	-0.603211505717485	Signal recognition particle 54 kDa protein	P61011	SRP54
24.1183853149414	24.3374252319336	24.3134059906006	24.3308773040771	24.3353824615479	24.2753314971924	24.1894836425781	24.2102222442627	23.9410953521729			24.2564055124919	24.3138637542725	24.1136004130046	-0.0574588775634766	0.142805099487305	0.57334442114799	0.275137078651685	0.142805099487305	1.28837357699377	Peptidyl-prolyl cis-trans isomerase FKBP3	Q00688	FKBP3
24.1170387268066	23.881196975708	23.9418106079102	24.161003112793	23.9545574188232	24.1558399200439	24.3478679656982	24.4523048400879	24.1116371154785			23.9800154368083	24.0904668172201	24.3039366404216	-0.110452651977539	-0.323921203613281	1.23579748380558	0.0671135135135135	-0.323921203613281	-2.63135756375902	Mitochondrial import receptor subunit TOM40 homolog	O96008	TOMM40
24.1072521209717	24.0503444671631	23.9678955078125	25.1637687683105	24.9489116668701	25.0988464355469	24.9692134857178	24.9627876281738	25.4820384979248	+	D492_D492_HER2	24.0418306986491	25.0705089569092	25.1380132039388	-1.02867889404297	-1.09618377685547	2.46401764819554	0.0128981481481481	-1.09618250528971	-6.20310190863978	Macrophage-capping protein	P40121	CAPG
24.1021347045898	23.6932792663574	23.300895690918	24.1524410247803	24.1632308959961	24.1866912841797	24.1711959838867	24.1759986877441	24.0483493804932			23.6987698872884	24.167454401652	24.1318480173747	-0.468683242797852	-0.433076858520508	0.856353267046724	0.145017182130584	-0.433078130086265	-1.84244986959007	Cytochrome b5 type B	J3KNF8	CYB5B
24.1011734008789	24.2134895324707	24.4497890472412	24.0141010284424	24.1632308959961	24.1024551391602	24.2530632019043	24.2297878265381	24.4142875671387			24.2548173268636	24.0932623545329	24.299046198527	0.161556243896484	-0.0442276000976563	0.138595249046978	0.834514333194848	-0.0442288716634138	-0.374874469624061	Dynein light chain roadblock-type 1	Q9NP97	DYNLRB1
24.0978832244873	24.1577682495117	24.0448532104492	24.3246421813965	24.3460426330566	24.1183071136475	24.1542186737061	24.1457710266113	23.9205265045166			24.1001682281494	24.2629973093669	24.0735054016113	-0.16282844543457	0.0266628265380859	0.116550333257226	0.860127191194456	0.0266628265380859	0.320509918667518	DNA mismatch repair protein Msh2	P43246	MSH2
24.0924072265625	23.836727142334	23.7792644500732	23.9635810852051	24.2970504760742	24.0711193084717	24.26198387146	24.2640609741211	24.3689956665039	+	D492_D492_HER2	23.9027996063232	24.1105836232503	24.2983468373617	-0.207784652709961	-0.395547866821289	1.74048885610565	0.0321716514954486	-0.39554723103841	-3.85810703873215	Twinfilin-1	Q12792	TWF1
24.084888458252	24.2718467712402	24.235860824585	23.9619045257568	23.8707008361816	23.9442272186279	23.7487831115723	23.6410789489746	23.6758365631104	+	D492_D492_HER2	24.1975320180257	23.9256108601888	23.6885662078857	0.271921157836914	0.508966445922852	2.83070553373769	0.0109673202614379	0.508965810139973	7.7731869941272	Catenin delta-1	C9JZR2	CTNND1
24.0847244262695	23.9811992645264	24.1172771453857	24.0325469970703	23.9090309143066	23.9575710296631	24.1458492279053	24.1427364349365	24.0519199371338			24.0610669453939	23.9663829803467	24.1135018666585	0.0946846008300781	-0.0524349212646484	0.438272046973287	0.401635710620831	-0.0524349212646484	-1.02208065538112	Importin subunit alpha-7	O60684	KPNA6
24.0818023681641	24.2601890563965	24.1656875610352	23.905179977417	23.8220157623291	24.0880470275879	24.0303592681885	24.2982406616211	24.0818023681641			24.1692263285319	23.938414255778	24.1368007659912	0.230812072753906	0.0324249267578125	0.122205177957714	0.853459459459459	0.0324255625406913	0.334600960805843	Alkyldihydroxyacetonephosphate synthase, peroxisomal	O00116	AGPS
24.0781421661377	23.8477592468262	23.7825679779053	22.884349822998	22.6577682495117	22.7484760284424	23.7844657897949	23.7494983673096	23.5979843139648			23.9028231302897	22.7635313669841	23.7106494903564	1.13929176330566	0.192173004150391	0.838338886564839	0.149745111260958	0.192173639933269	1.80673035181495	RNA cytidine acetyltransferase	Q9H0A0	NAT10
24.0758590698242	23.8851127624512	23.7910404205322	23.9603137969971	24.0936985015869	24.1064548492432	24.3465156555176	24.3265628814697	24.192346572876	+	D492_D492_HER2	23.9173374176025	24.0534890492757	24.2884750366211	-0.136152267456055	-0.371137619018555	1.73211933257774	0.032005148005148	-0.371137619018555	-3.83552950604634	Nuclear cap-binding protein subunit 1	Q09161	NCBP1
24.0758590698242	23.6561088562012	23.7194194793701	23.6991176605225	23.8883686065674	23.9550895690918	24.2277317047119	24.1375865936279	23.95969581604			23.8171291351318	23.8475252787272	24.1083380381266	-0.0303955078125	-0.291208267211914	0.889764746199106	0.135653521126761	-0.291208902994793	-1.90899738651424	Eukaryotic translation initiation factor 3 subunit K	K7ERF1	EIF3K
24.0725116729736	24.1460819244385	24.1393051147461	23.4679946899414	23.6264495849609	23.5510997772217	23.9983463287354	24.0041885375977	24.022253036499	+	D492_D492_HER2	24.1192995707194	23.5485146840413	24.0082626342773	0.570783615112305	0.11103630065918	1.97304674121063	0.0227772657450077	0.111036936442058	4.52221962142208	Sorbitol dehydrogenase	Q00796	SORD
24.0712013244629	24.1136245727539	24.2044868469238	24.4150619506836	24.5199527740479	24.4580135345459	24.4274559020996	24.8299713134766	24.5867481231689	+	D492_D492_HER2	24.1297709147135	24.4643427530924	24.614725112915	-0.334571838378906	-0.484954833984375	1.76618459671608	0.0307724867724868	-0.484954198201496	-3.92796807166713	MMS19 nucleotide excision repair protein homolog	Q96T76	MMS19
24.0709552764893	24.0816402435303	23.876895904541	24.113862991333	24.0056457519531	24.1900119781494	24.1229724884033	24.1885795593262	24.0384197235107			24.0098304748535	24.1031735738118	24.1166572570801	-0.0933437347412109	-0.106826782226563	0.601930137168615	0.258664367816092	-0.106826782226563	-1.34414441778571	La-related protein 1	Q6PKG0	LARP1
24.0697269439697	23.9155197143555	24.3349723815918	24.5343933105469	24.1322612762451	24.348611831665	24.0808277130127	24.3027782440186	24.2724151611328			24.1067396799723	24.3384221394857	24.2186737060547	-0.231683731079102	-0.111934661865234	0.326796562250781	0.54778581493659	-0.111934026082356	-0.794850410625881	Activated RNA polymerase II transcriptional coactivator p15	P53999	SUB1
24.0694007873535	23.9198894500732	23.7375831604004	24.7997608184814	24.6463642120361	24.859748840332	24.4203414916992	24.4699211120605	24.5764636993408	+	D492_D492_HER2	23.9089577992757	24.7686246236165	24.4889087677002	-0.85966682434082	-0.579950332641602	2.25893877705315	0.0152909441233141	-0.57995096842448	-5.44935031194283	Tropomyosin beta chain	Q5TCU3	TPM2
24.0675964355469	23.9430637359619	23.9773616790771	24.1013336181641	24.1580772399902	24.0962753295898	24.2917213439941	24.2097015380859	24.2330837249756	+	D492_D492_HER2	23.9960072835286	24.1185620625814	24.2448355356852	-0.122554779052734	-0.24882698059082	2.30168716639104	0.0147313131313131	-0.248828252156578	-5.59990812343561	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	P13073	COX4I1
24.0667743682861	24.1386814117432	24.3699283599854	23.6226558685303	23.6845302581787	23.7621288299561	23.4359340667725	23.6037673950195	23.6161632537842	+	D492_D492_HER2	24.1917947133382	23.6897716522217	23.5519549051921	0.502023696899414	0.639841079711914	2.38545515800267	0.0139179265658747	0.639839808146156	5.90478322369773	Absent in melanoma 1 protein	Q9Y4K1	AIM1
24.0654602050781	24.9798049926758	25.0298118591309	24.6428985595703	24.6111621856689	24.8023281097412	23.7575569152832	24.161771774292	24.7792644500732			24.6916923522949	24.6854629516602	24.2328643798828	0.00622940063476563	0.458827972412109	0.458517870753707	0.381712793733681	0.458827972412109	1.06244305141036	Ribosomal L1 domain-containing protein 1	O76021	RSL1D1
24.0642280578613	23.9758758544922	24.1439037322998	23.9382247924805	24.0482654571533	24.1508922576904	23.606481552124	23.6365509033203	23.679386138916	+	D492_D492_HER2	24.0613358815511	24.0457941691081	23.6408061981201	0.0155429840087891	0.420530319213867	2.86654047064316	0.00973737373737374	0.420529683430988	7.94397088155383	Thioredoxin domain-containing protein 17	Q9BRA2	TXNDC17
24.0640640258789	23.8328704833984	23.6361083984375	23.8303565979004	23.6606864929199	23.482837677002	23.1850738525391	23.2997779846191	22.9771518707275	+	D492_D492_HER2	23.8443476359049	23.6579602559408	23.1540012359619	0.186386108398438	0.690345764160156	1.94452929463026	0.024392749244713	0.690346399943035	4.43675746641939	Thioredoxin-like protein 1	O43396	TXNL1
