D492_1	D492_2	D492_3	D492M_1	D492M_2	D492M_3	D492_HER2_1	D492_HER2_2	D492_HER2_3	Student's T-test Significant D492_D492M	Student's T-test significant	Mean_D492	Mean_D492M	Mean_HER2	Log2_D492/D492M	Log2_D492/HER2	-Log Student's T-test p-value D492_D492M	Student's T-test q-value D492_D492M	Student's T-test Difference D492_D492M	Student's T-test Test statistic D492_D492M	Protein Name	Protein ID	Gene Name
25.7566680908203	25.6231307983398	25.611780166626	25.71630859375	25.7296714782715	25.6755676269531	25.6777744293213	25.6627788543701	25.4488754272461			25.663859685262	25.7071825663249	25.5964762369792	-0.0433216094970703	0.0673847198486328	0.367534720222764	0.473760228353949	-0.0433228810628279	-0.8790581414702	26S proteasome non-ATPase regulatory subunit 1	Q99460	PSMD1
25.7483730316162	25.5739231109619	25.5027599334717	24.4089870452881	24.3921146392822	24.1306133270264	25.2623062133789	25.3715896606445	25.3514785766602	+	D492_D492M	25.6083520253499	24.3105716705322	25.3284581502279	1.29778099060059	0.27989387512207	3.44039506839437	0.00311764705882353	1.29778035481771	11.1929777619637	Protein S100-A16	Q96FQ6	S100A16
25.7470417022705	26.2122840881348	26.1935882568359	25.9361820220947	25.9550685882568	26.0233535766602	26.2910537719727	26.2711334228516	26.3760204315186			26.0509713490804	25.9715347290039	26.3127358754476	0.079437255859375	-0.261764526367188	0.197962955521666	0.741159813480288	0.0794366200764962	0.514657551600876	D-3-phosphoglycerate dehydrogenase	O43175	PHGDH
25.7445030212402	25.3816909790039	25.3212738037109	24.2494506835938	24.2602615356445	24.2349834442139	24.5829067230225	24.6201972961426	24.7416000366211	+	D492_D492M	25.482489267985	24.2482318878174	24.648234685262	1.23425674438477	0.834253311157227	3.13295963794809	0.00431316725978648	1.23425738016764	9.32462012737814	Tubulin alpha-4A chain	P68366	TUBA4A
25.7356224060059	25.6350021362305	25.7694606781006	26.0514430999756	26.084623336792	25.9932804107666	25.6610126495361	25.786735534668	25.7367839813232	+	D492_D492M	25.7133617401123	26.0431156158447	25.7281773885091	-0.329753875732422	-0.0148162841796875	2.61497267970654	0.00658407079646018	-0.329753875732422	-6.81230150071983	Ras-related protein Rab-1B	Q9H0U4	RAB1B
25.7286338806152	25.3654632568359	25.5946292877197	18.5162239074707	18.3399925231934	20.6124267578125	18.3657398223877	19.414270401001	18.9483032226563	+	D492_D492M	25.5629088083903	19.1562143961589	18.9094378153483	6.40669441223145	6.65347099304199	3.01466445410666	0.00411356466876972	6.40669441223145	8.68653934743782	Protein S100-A14	Q9HCY8	S100A14
25.727518081665	25.9193897247314	25.9393692016602	26.1515502929688	26.1235256195068	26.1153926849365	25.9875011444092	25.9898643493652	26.0971984863281	+	D492_D492M	25.8620923360189	26.1301561991374	26.0248546600342	-0.268062591552734	-0.162761688232422	1.76258828836538	0.021952861952862	-0.268063863118492	-3.91814067358464	Lamin-B1	P20700	LMNB1
25.7273349761963	25.4740428924561	25.4749717712402	25.5950546264648	25.5984954833984	25.6529407501221	25.5955390930176	25.6969966888428	25.6815319061279			25.5587832132975	25.6154969533284	25.6580225626628	-0.0567150115966797	-0.0992393493652344	0.26191433210917	0.635861640798226	-0.0567137400309221	-0.656891770579204	Citrate synthase	B4DJV2	CS
25.7209854125977	25.747631072998	25.847972869873	25.8472328186035	25.8083553314209	25.7488079071045	25.9367656707764	26.0695838928223	25.8207988739014			25.7721964518229	25.8014653523763	25.9423828125	-0.0292701721191406	-0.170186996459961	0.23977792857916	0.676440752076957	-0.029268900553383	-0.608470955621933	Fumarate hydratase, mitochondrial	P07954	FH
25.7201766967773	25.5806674957275	25.3368129730225	25.8790702819824	25.7231483459473	26.0218505859375	26.0920658111572	26.0744934082031	25.898229598999			25.5458857218424	25.8746897379557	26.0215962727865	-0.328804016113281	-0.475711822509766	1.09344410308831	0.0750640834575261	-0.328804016113281	-2.32558832523664	Enhancer of rudimentary homolog	P84090	ERH
25.7176418304443	25.6505603790283	25.7073822021484	25.9388084411621	25.8316631317139	25.8424453735352	25.6557006835938	25.590950012207	25.6770210266113	+	D492_D492M	25.6918614705404	25.8709723154704	25.6412239074707	-0.179109573364258	0.0506381988525391	1.96044450820848	0.0169556135770235	-0.179110844930015	-4.48430650275259	Pre-mRNA-processing-splicing factor 8	Q6P2Q9	PRPF8
25.7126655578613	25.8639850616455	25.8619747161865	25.613748550415	25.5427417755127	25.5392246246338	25.2597579956055	25.3032665252686	25.6155738830566	+	D492_D492M	25.8128751118978	25.5652383168538	25.3928661346436	0.247636795043945	0.420009613037109	1.94815863403813	0.0170880829015544	0.247636795043945	4.44756832413909	Peptidyl-prolyl cis-trans isomerase FKBP5	Q13451	FKBP5
25.7110118865967	26.1637496948242	26.0513820648193	25.8648338317871	25.8966369628906	25.9907932281494	25.8573303222656	25.9110450744629	26.3497257232666			25.9753812154134	25.9174213409424	26.0393670399984	0.0579605102539063	-0.0639858245849609	0.153284355066833	0.810484698097601	0.0579598744710275	0.410298635828991	60S ribosomal protein L18a	Q02543	RPL18A
25.7095146179199	25.6951389312744	25.494909286499	25.7315368652344	25.8089942932129	25.8127193450928	25.0084705352783	25.0385875701904	24.9550895690918			25.6331876118978	25.7844168345133	25.0007158915202	-0.151227951049805	0.632472991943359	0.954702977347186	0.10237585733882	-0.151229222615562	-2.03960563292266	EH domain-containing protein 1	Q9H4M9	EHD1
25.7079086303711	25.5745868682861	25.6604137420654	25.4849910736084	25.6676330566406	25.6251678466797	25.5907516479492	25.5616245269775	25.5367965698242			25.6476364135742	25.5925973256429	25.5630575815837	0.0550384521484375	0.0845794677734375	0.336197156472893	0.515294990723562	0.0550390879313163	0.814425627580156	DNA damage-binding protein 1	Q16531	DDB1
25.7047214508057	25.5491600036621	25.519474029541	25.1628093719482	25.2379760742188	25.114896774292	25.7667598724365	25.6704444885254	25.7444515228271	+	D492_D492M	25.5911184946696	25.1718940734863	25.7272186279297	0.419223785400391	-0.136100769042969	2.46132658923163	0.0091647509578544	0.419224421183269	6.19267815818521	Ribonuclease inhibitor	P13489	RNH1
25.7007846832275	25.7994651794434	25.7352352142334	25.7058811187744	25.7711753845215	25.7859382629395	25.7922840118408	25.8332805633545	25.7821922302246			25.7451616923014	25.7543315887451	25.8025856018066	-0.0091705322265625	-0.0574245452880859	0.0856542278567033	0.897965189873418	-0.00916989644368371	-0.241552030643886	Splicing factor 3B subunit 1	O75533	SF3B1
25.6963863372803	25.7315616607666	25.7668609619141	25.8667449951172	25.7649402618408	25.8735675811768	25.78346824646	25.5759143829346	25.6416034698486			25.7316029866536	25.8350842793783	25.6669953664144	-0.103481292724609	0.0646076202392578	1.19820080480988	0.0593238546603476	-0.103481292724609	-2.5492220901616	FACT complex subunit SSRP1	Q08945	SSRP1
25.6944484710693	25.7435531616211	25.7814674377441	25.9934520721436	26.0037593841553	25.983528137207	25.9948997497559	25.9916591644287	25.8807525634766	+	D492_D492M	25.7398230234782	25.993579864502	25.9557704925537	-0.253757476806641	-0.215948104858398	3.21864657628457	0.00345816733067729	-0.253756841023762	-9.81362149804226	RuvB-like 2	Q9Y230	RUVBL2
25.6909637451172	25.6603870391846	25.5096015930176	25.6502857208252	25.6757564544678	25.38037109375	25.6448249816895	25.5751075744629	25.5510406494141			25.6203174591064	25.5688044230143	25.5903244018555	0.051513671875	0.0299930572509766	0.178087717337503	0.771486192468619	0.0515130360921212	0.46881873537039	Eukaryotic translation initiation factor 4H	Q15056	EIF4H
25.6884841918945	25.6625080108643	25.677396774292	25.2383041381836	25.3168964385986	25.2339248657227	25.6358051300049	25.5790843963623	25.4724636077881	+	D492_D492M	25.6761296590169	25.2630418141683	25.5624510447184	0.413087844848633	0.113679885864258	3.91132618117881	0.00293069306930693	0.413087844848633	14.759634939478	26S protease regulatory subunit 6A	R4GNH3	PSMC3
25.6854133605957	25.5762615203857	25.6011619567871	25.7281913757324	25.8912925720215	25.5164413452148	25.771276473999	25.822452545166	25.8226222991943			25.6209456125895	25.7119750976563	25.8054504394531	-0.0910301208496094	-0.184505462646484	0.33048008420161	0.524170055452865	-0.0910294850667306	-0.802531731726789	DNA replication licensing factor MCM3	P25205	MCM3
25.6842632293701	25.6568470001221	25.7839660644531	25.8791885375977	25.8913383483887	25.8134784698486	25.7578372955322	25.7120628356934	25.7560062408447	+	D492_D492M	25.7083587646484	25.8613351186117	25.7419687906901	-0.152976989746094	-0.0336093902587891	1.54691319728445	0.0326342412451362	-0.152976353963215	-3.35695739849886	eIF-2-alpha kinase activator GCN1	Q92616	GCN1
25.6800289154053	26.0787334442139	26.0487861633301	26.0490760803223	25.9737091064453	26.2065010070801	25.8362941741943	25.8708190917969	26.1757507324219			25.9358495076497	26.0764287312826	25.9609546661377	-0.140579223632813	-0.0251045227050781	0.410778171475888	0.410107212475633	-0.140579223632813	-0.966898055403732	Heterogeneous nuclear ribonucleoprotein R	O43390	HNRNPR
25.6795997619629	25.5877494812012	25.4926815032959	26.0726127624512	26.2027149200439	25.9238605499268	25.6305923461914	25.5712051391602	25.775276184082	+	D492_D492M	25.5866769154867	26.066396077474	25.6590245564779	-0.479719161987305	-0.0723476409912109	2.10930886986827	0.0138239538239538	-0.479719161987305	-4.94753966201259	Lamina-associated polypeptide 2, isoform alpha	P42166	TMPO
25.6741142272949	25.5285930633545	25.6162185668945	25.6366348266602	25.4031467437744	25.5236663818359	25.1305732727051	25.1756572723389	25.2073211669922			25.6063086191813	25.5211493174235	25.171183904012	0.0851593017578125	0.435123443603516	0.462336003891482	0.350851664984864	0.0851593017578125	1.07003187110762	Hsc70-interacting protein	P50502	ST13
25.6741142272949	25.6572818756104	25.6299533843994	25.7317962646484	25.7478866577148	25.7459907531738	25.9814605712891	26.0049819946289	25.8601512908936	+	D492_D492M	25.6537831624349	25.741891225179	25.9488646189372	-0.0881080627441406	-0.295080184936523	2.50644358419515	0.0084248496993988	-0.0881080627441406	-6.36941172481152	Eukaryotic translation initiation factor 3 subunit C	Q99613	EIF3C
25.6653575897217	25.6100921630859	25.6829528808594	25.5618858337402	25.7205944061279	25.485237121582	25.9897975921631	26.0036106109619	26.0407199859619			25.652800877889	25.5892391204834	26.011376063029	0.0635623931884766	-0.358573913574219	0.365227711981141	0.476885090218424	0.0635617574055978	0.874330457350364	Hexokinase-1	P19367	HK1
25.6640815734863	25.4138355255127	25.4024639129639	25.748348236084	25.559642791748	25.6637840270996	25.7052478790283	25.8117389678955	24.9876747131348			25.493460337321	25.6572583516439	25.5015538533529	-0.163799285888672	-0.00809478759765625	0.741649900650471	0.166705105105105	-0.163798014322914	-1.61655702140377	Eukaryotic translation initiation factor 1	P41567	EIF1
25.6612854003906	25.6031742095947	25.4510154724121	25.5719299316406	25.6752185821533	25.6425952911377	25.48557472229	25.5028820037842	25.2944946289063			25.5718250274658	25.6299146016439	25.4276504516602	-0.0580902099609375	0.144174575805664	0.345307700171711	0.501122087604846	-0.0580895741780587	-0.833311232649938	26S protease regulatory subunit 4	P62191	PSMC1
25.6601428985596	25.5979843139648	25.5901794433594	25.8177528381348	25.7153663635254	25.8155307769775	25.6042766571045	25.6518745422363	25.5660743713379	+	D492_D492M	25.6161022186279	25.7828833262126	25.6074085235596	-0.166780471801758	0.00869369506835938	1.83915271148401	0.0192122641509434	-0.166781107584637	-4.13095650838019	26S protease regulatory subunit 7	P35998	PSMC2
25.6549091339111	25.5427703857422	25.2949848175049	24.5346908569336	24.4789562225342	24.5245628356934	25.5659885406494	25.5455417633057	25.3503322601318	+	D492_D492M	25.4975547790527	24.512736638387	25.4872875213623	0.984817504882813	0.0102672576904297	3.10018723915756	0.00415068493150685	0.984818140665691	9.14364946236644	Caprin-1	Q14444	CAPRIN1
25.6519012451172	25.6086826324463	25.6034851074219	25.8663673400879	25.9445838928223	25.871265411377	25.8102931976318	25.7973880767822	25.7712249755859	+	D492_D492M	25.6213563283284	25.8940722147624	25.79296875	-0.272714614868164	-0.171611785888672	3.11365203494521	0.00420833333333333	-0.272715886433922	-9.2176055900127	Lysine--tRNA ligase	Q15046	KARS
25.64919090271	25.6388721466064	25.787633895874	25.5741539001465	25.2585372924805	25.3865013122559	25.6498756408691	25.6983489990234	25.6053237915039	+	D492_D492M	25.6918989817301	25.4063975016276	25.6511828104655	0.285501480102539	0.0407161712646484	1.29371687032107	0.0490543933054393	0.285501480102539	2.76001026912385	DNA replication licensing factor MCM2	P49736	MCM2
25.6481475830078	25.4889793395996	25.412446975708	25.4097309112549	25.4162864685059	25.5459842681885	25.8701610565186	25.8539810180664	25.7098026275635			25.5165246327718	25.4573338826497	25.8113149007161	0.0591907501220703	-0.294790267944336	0.29055301662613	0.584702290076336	0.0591907501220703	0.71845104319101	Eukaryotic translation initiation factor 3 subunit D	O15371	EIF3D
25.6365509033203	25.7096729278564	25.4599838256836	25.820140838623	25.8334980010986	25.7739448547363	25.8773174285889	25.8091907501221	25.6639461517334			25.6020692189534	25.8091945648193	25.7834847768148	-0.207124710083008	-0.181415557861328	1.27378904447712	0.0505157024793388	-0.207125345865887	-2.71544658568348	Non-POU domain-containing octamer-binding protein	Q15233	NONO
25.6273403167725	25.6568183898926	25.6667385101318	25.6396732330322	25.7064609527588	25.5271625518799	25.809606552124	25.8199462890625	25.8146514892578			25.6502990722656	25.6244322458903	25.8147347768148	0.0258674621582031	-0.164436340332031	0.183870679287734	0.761858823529412	0.0258668263753243	0.482247584550093	DNA replication licensing factor MCM6	Q14566	MCM6
25.625696182251	25.6154899597168	25.6411895751953	25.5281162261963	25.7024230957031	25.6169204711914	25.9770984649658	25.9396381378174	25.7384605407715			25.6274585723877	25.6158199310303	25.8850657145182	0.0116386413574219	-0.257606506347656	0.0807855344440894	0.905308056872038	0.0116386413574219	0.228779973740079	CTP synthase 1	P17812	CTPS1
25.6254463195801	25.7987976074219	25.8877182006836	25.2492351531982	24.7693099975586	25.4769496917725	25.7520542144775	25.6390380859375	25.4603595733643			25.7706540425618	25.1651649475098	25.6171506245931	0.605489730834961	0.15350341796875	1.27739605513668	0.0503761391880696	0.605489095052082	2.7234891168454	Putative heat shock protein HSP 90-beta 2	Q58FF8	HSP90AB2P
25.6230754852295	25.5013942718506	25.2275485992432	25.5269832611084	25.5594673156738	25.4148044586182	25.8102931976318	25.6287021636963	25.5620613098145			25.4506727854411	25.5004183451335	25.6670188903809	-0.0497455596923828	-0.216346740722656	0.148272180530214	0.815675720164609	-0.0497455596923828	-0.398279028086915	40S ribosomal protein S21	Q8WVC2	RPS21
25.6212310791016	25.7168045043945	25.6669826507568	25.7400054931641	25.79714012146	25.7608089447021	25.6607398986816	25.6187973022461	25.6507797241211	+	D492_D492M	25.6683394114176	25.7659848531087	25.6434389750163	-0.0976467132568359	0.0249004364013672	1.41023796835793	0.0396308784383319	-0.0976454416910784	-3.02730628137103	Septin-2	Q15019	SEPT2
25.6125679016113	25.8810329437256	25.9029979705811	26.470588684082	26.6782836914063	26.5266990661621	26.9491558074951	26.9757442474365	27.1417045593262	+	D492_D492M	25.7988662719727	26.5585238138835	27.0222015380859	-0.75965690612793	-1.22333526611328	2.6065490713377	0.00677802197802198	-0.759657541910808	-6.77700044103841	Fructose-bisphosphate aldolase C	P09972	ALDOC
25.6110763549805	25.7673416137695	25.4009342193604	25.7264003753662	25.5754241943359	25.7613162994385	25.8613357543945	25.8650226593018	26.0247058868408			25.5931173960368	25.6877136230469	25.9170214335124	-0.0945968627929688	-0.323904037475586	0.322071085535884	0.535669573198715	-0.09459622701009	-0.784975022734585	Pre-mRNA-processing factor 19	Q9UMS4	PRPF19
25.6093311309814	25.4549102783203	25.4888553619385	25.1832504272461	25.2181549072266	25.2879943847656	25.3140277862549	25.1838550567627	24.9913997650146	+	D492_D492M	25.5176989237467	25.2297999064128	25.1630942026774	0.287899017333984	0.354604721069336	2.16656484200723	0.0130045385779123	0.287899017333984	5.13506921307827	S-adenosylmethionine synthase isoform type-2	P31153	MAT2A
25.607723236084	26.0361576080322	26.0103492736816	25.6699314117432	25.5767230987549	25.6398658752441	25.2673168182373	25.2641696929932	25.6526126861572			25.8847433725993	25.6288401285807	25.3946997324626	0.255903244018555	0.490043640136719	0.839858329670158	0.131005102040816	0.255903244018555	1.80973908427279	Dihydropyrimidinase-related protein 3	Q14195	DPYSL3
25.6052951812744	25.4853286743164	25.4917030334473	25.3177585601807	25.1528263092041	25.3298854827881	25.7478866577148	25.6761875152588	25.4775066375732	+	D492_D492M	25.527442296346	25.2668234507243	25.6338602701823	0.2606201171875	-0.106416702270508	1.70752118966668	0.0249540106951872	0.260618845621742	3.76967055854353	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	O43143	DHX15
25.602294921875	25.4857273101807	25.6284255981445	25.4357757568359	25.516471862793	25.6269493103027	25.4659099578857	25.2051219940186	25.239688873291			25.5721492767334	25.5263989766439	25.3035736083984	0.0457496643066406	0.268575668334961	0.257534886615722	0.64299072028281	0.0457503000895194	0.64737361994672	Lactoylglutathione lyase	Q04760	GLO1
25.5990924835205	25.1426200866699	25.290210723877	25.7599716186523	25.8465881347656	25.6378231048584	26.4993724822998	26.5175685882568	26.1485862731934	+	D492_D492M	25.3439744313558	25.7481276194255	26.3885091145833	-0.404151916503906	-1.04453468322754	1.28487274227768	0.0494276206322795	-0.404153188069664	-2.74019303442215	UDP-N-acetylhexosamine pyrophosphorylase	Q16222	UAP1
25.5941162109375	25.5109901428223	25.429500579834	26.3401794433594	26.3047637939453	26.215841293335	25.8196544647217	25.7806167602539	25.9560432434082	+	D492_D492M	25.5115356445313	26.2869281768799	25.8521048227946	-0.775392532348633	-0.340568542480469	3.67831284424657	0.00265789473684211	-0.775392532348633	-12.8765707582419	Glucosidase 2 subunit beta	K7ELL7	PRKCSH
25.58669090271	25.4159317016602	25.4810218811035	25.3166198730469	25.4186687469482	25.3358249664307	25.6396446228027	25.5748481750488	25.4283828735352			25.4945481618245	25.3570378621419	25.5476252237956	0.137510299682617	-0.0530757904052734	1.09987563470338	0.0738353293413174	0.137510299682617	2.33911126191976	Nucleoprotein TPR	P12270	TPR
25.5863189697266	25.1461200714111	25.4121894836426	25.058500289917	24.9356212615967	24.9769687652588	25.0017852783203	25.058500289917	25.1024951934814	+	D492_D492M	25.3815428415934	24.9903634389242	25.0542602539063	0.391178131103516	0.327281951904297	1.37337706285807	0.0428456843940715	0.391179402669273	2.94146024005454	Unconventional myosin-Ib	E9PDF6	MYO1B
25.582275390625	25.4474582672119	25.2948093414307	25.3989791870117	25.4686470031738	25.4670925140381	25.4939022064209	25.4582004547119	25.4210472106934			25.4415143330892	25.4449062347412	25.4577166239421	-0.00339126586914063	-0.0162010192871094	0.0130123608286294	0.985005251312828	-0.00339190165201941	-0.0393695808007032	Ran GTPase-activating protein 1	P46060	RANGAP1
25.5749626159668	25.6045875549316	25.6614475250244	26.0572204589844	26.0761661529541	26.1728935241699	26.3106517791748	26.3534145355225	26.2366275787354	+	D492_D492M	25.6136658986409	26.1020933787028	26.3002312978109	-0.488426208496094	-0.686565399169922	3.4303250462806	0.00307246376811594	-0.488427480061851	-11.1265627406301	Transferrin receptor protein 1	P02786	TFRC
25.574010848999	26.4439849853516	26.5934886932373	25.8022785186768	25.1596946716309	25.9794120788574	26.806734085083	27.0498867034912	27.5296955108643			26.2038281758626	25.647128423055	27.1287720998128	0.556699752807617	-0.924943923950195	0.619663555058016	0.230307007786429	0.556699752807617	1.37870187763333	Thymosin beta-4	P62328	TMSB4X
25.5734901428223	25.7031631469727	25.7025032043457	21.286247253418	20.3655967712402	19.9813385009766	20.7771587371826	21.5379638671875	21.6313419342041	+	D492_D492M	25.6597188313802	20.5443941752116	21.3154881795247	5.11532592773438	4.34423065185547	3.71169173349745	0.00286524822695035	5.11532465616862	13.1313378083967	Junction plakoglobin	P14923	JUP
25.5667133331299	25.3548107147217	25.1433601379395	24.6600341796875	24.7499599456787	24.7139778137207	25.2802257537842	25.1348876953125	25.1234073638916	+	D492_D492M	25.3549613952637	24.7079906463623	25.1795069376628	0.646970748901367	0.175455093383789	2.17909576489411	0.012954128440367	0.646970748901367	5.17684042962742	CD44 antigen	H0YD13	CD44
25.5650291442871	25.6659526824951	25.6485042572021	25.7925319671631	25.8819198608398	25.9035720825195	25.6599235534668	25.753023147583	25.6322860717773	+	D492_D492M	25.6264953613281	25.8593413035075	25.6817442576091	-0.232845306396484	-0.0552482604980469	2.14120320327157	0.0132859259259259	-0.232845942179363	-5.05133419155252	Splicing factor 3B subunit 3	Q15393	SF3B3
25.5615081787109	25.5537967681885	25.5219306945801	25.6902713775635	25.0168228149414	25.1684436798096	25.9061889648438	25.9546909332275	25.1295509338379			25.5457452138265	25.2918459574382	25.6634769439697	0.253900527954102	-0.117731094360352	0.549946874942589	0.275499200852424	0.253899256388344	1.24263230852323	Serine/arginine-rich splicing factor 3	P84103	SRSF3
25.5574531555176	25.7894248962402	25.6942100524902	25.9031352996826	25.9627437591553	25.7688045501709	25.5888080596924	25.6024379730225	25.6242752075195			25.680362701416	25.8782278696696	25.6051737467448	-0.197864532470703	0.0751895904541016	1.05114859667518	0.0830574545454545	-0.197865168253582	-2.23728034516388	Peroxiredoxin-2	P32119	PRDX2
25.5514221191406	25.4982929229736	25.4306812286377	25.420051574707	25.4692058563232	25.6092185974121	25.3810977935791	25.4092788696289	25.4326248168945			25.493465423584	25.4994920094808	25.4076671600342	-0.0060272216796875	0.0857982635498047	0.0304808490834364	0.964933384088314	-0.00602658589680871	-0.0905254492457135	Alcohol dehydrogenase class-3	P11766	ADH5
25.5509223937988	25.5099945068359	25.3320045471191	25.6362190246582	25.7880306243896	25.7355194091797	25.83180809021	25.7008647918701	25.7054862976074	+	D492_D492M	25.4643071492513	25.7199230194092	25.7460530598958	-0.255615234375	-0.281745910644531	1.47086805684082	0.0360147194112236	-0.255615870157879	-3.17126610329799	Eukaryotic translation initiation factor 3 subunit G	O75821	EIF3G
25.550687789917	25.7409572601318	25.6777210235596	26.2188739776611	25.9805679321289	26.3275909423828	25.8177032470703	25.7218456268311	25.7952098846436	+	D492_D492M	25.6564553578695	26.1756776173909	25.778252919515	-0.519222259521484	-0.121797561645508	1.94799949058828	0.0170659767141009	-0.519222259521484	-4.44709387802832	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	P22061	PCMT1
25.5483093261719	25.6308422088623	25.6253337860107	25.7860622406006	25.8510761260986	25.7315883636475	25.4114456176758	25.4079170227051	25.4882431030273	+	D492_D492M	25.601495107015	25.7895755767822	25.4358685811361	-0.188079833984375	0.165626525878906	1.90215970207513	0.018107098381071	-0.188080469767254	-4.31194281915198	Leukotriene A-4 hydrolase	P09960	LTA4H
25.5459251403809	25.4135456085205	25.5213623046875	25.4287662506104	25.4654121398926	25.6049556732178	25.6083717346191	25.5645351409912	25.5640411376953			25.493611017863	25.4997113545736	25.5789826711019	-0.00610160827636719	-0.0853729248046875	0.0305060244144326	0.965206397562833	-0.00610033671060961	-0.09059786949942	Probable ATP-dependent RNA helicase DDX6	P26196	DDX6
25.5438613891602	25.4833297729492	25.3266658782959	26.458044052124	26.378833770752	26.6528053283691	26.3941764831543	26.450008392334	26.4196338653564	+	D492_D492M	25.4512856801351	26.496561050415	26.4212729136149	-1.04527473449707	-0.969985961914063	3.2589416148887	0.00361666666666667	-1.04527537027995	-10.0517527168237	Zyxin	Q15942	ZYX
25.5353126525879	25.5445995330811	25.4022998809814	25.861478805542	25.6814785003662	25.6046733856201	25.7355194091797	25.6291198730469	25.8598442077637			25.4940706888835	25.7158768971761	25.7414944966634	-0.221807479858398	-0.247425079345703	1.17304916225215	0.06170625	-0.221806208292641	-2.4948482603158	Stathmin	P16949	STMN1
25.5329971313477	25.6042766571045	25.6019268035889	25.714973449707	25.7003879547119	25.6955108642578	25.6942100524902	25.6958560943604	25.9301700592041	+	D492_D492M	25.5797335306803	25.7036240895589	25.7734120686849	-0.123891830444336	-0.193679809570313	2.16837846054042	0.0130440060698027	-0.123890558878578	-5.14109840464133	Malate dehydrogenase, cytoplasmic	P40925	MDH1
25.5329971313477	25.5816440582275	25.6004257202148	25.7454776763916	25.7479114532471	25.5053672790527	25.6384582519531	25.6780967712402	25.5492191314697			25.57168896993	25.6662521362305	25.621924718221	-0.0945625305175781	-0.0502357482910156	0.497925542993181	0.315907455012853	-0.0945631663004569	-1.14046321598885	FACT complex subunit SPT16	Q9Y5B9	SUPT16H
25.5294876098633	25.7345371246338	25.8254642486572	26.8195819854736	26.6940498352051	26.9382038116455	25.567699432373	25.7971649169922	26.2167854309082	+	D492_D492M	25.6964963277181	26.8172785441081	25.8605499267578	-1.12078094482422	-0.164052963256836	3.24563253423904	0.00358677685950413	-1.12078221638998	-9.97250879475988	Histone H2A.V	Q71UI9	H2AFV
25.5261478424072	25.3812294006348	22.5156402587891	25.2524147033691	25.3912620544434	25.2667446136475	24.7597942352295	24.8147010803223	22.5960750579834			24.474339167277	25.3034737904867	24.0568567911784	-0.829135894775391	0.417482376098633	0.35096220936944	0.495084427767355	-0.829134623209633	-0.844992128409243	Eukaryotic translation initiation factor 6	P56537	EIF6
25.5202827453613	25.6143665313721	25.5789127349854	25.1690559387207	25.1357879638672	24.9732933044434	25.239070892334	25.2714195251465	25.2381954193115	+	D492_D492M	25.5711873372396	25.0927124023438	25.2495619455973	0.478475570678711	0.321626663208008	2.70621401643577	0.00624644549763033	0.478474934895832	7.20507595369674	Trifunctional enzyme subunit beta, mitochondrial	P55084	HADHB
25.5134315490723	25.4073352813721	25.3496913909912	25.6317310333252	25.5633716583252	25.6142253875732	26.075267791748	26.106653213501	26.4251670837402	+	D492_D492M	25.4234860738118	25.6031093597412	26.2023626963298	-0.179622650146484	-0.778875350952148	1.58184490942825	0.0300779220779221	-0.179623285929363	-3.44427303607583	Cytoskeleton-associated protein 4	Q07065	CKAP4
25.5117435455322	25.1606178283691	24.9704875946045	23.970531463623	23.8824100494385	23.9539356231689	24.450984954834	24.2717742919922	24.3989791870117	+	D492_D492M	25.214282989502	23.9356257120768	24.3739128112793	1.27865791320801	0.840370178222656	2.86793910634696	0.00541304347826087	1.27865727742513	7.95070450282364	LIM domain and actin-binding protein 1	F8VQE1	LIMA1
25.5022144317627	26.0471229553223	26.2493782043457	25.4482765197754	25.7667102813721	25.5219612121582	25.9187755584717	25.4829921722412	25.8695240020752			25.9329051971436	25.5789826711019	25.7570972442627	0.353921890258789	0.175807952880859	0.659615934835345	0.205707455890723	0.353922526041668	1.45651529675506	60S ribosomal protein L13a	P40429	RPL13A
25.5021533966064	25.4645709991455	25.4532165527344	25.4452800750732	25.3919506072998	25.2699222564697	25.2381954193115	25.259651184082	25.2625579833984			25.4733136494954	25.3690509796143	25.2534681955973	0.104263305664063	0.219846725463867	0.901272426114772	0.113005924950625	0.104262669881184	1.93201464728857	Ubiquitin-conjugating enzyme E2 N	P61088	UBE2N
25.4968299865723	25.3133010864258	25.2063522338867	25.3771305084229	25.1513175964355	25.4117050170898	25.2248287200928	25.2316913604736	25.1651496887207			25.3388277689616	25.3133843739827	25.207223256429	0.0254421234130859	0.131603240966797	0.0759943878902831	0.912346456692913	0.0254433949788435	0.216116337725773	Protein CDV3 homolog	Q9UKY7	CDV3
25.4796352386475	25.6398391723633	25.521032333374	25.4193115234375	25.0319576263428	25.4885807037354	25.6050395965576	25.5412044525146	25.4467315673828			25.5468355814616	25.3132832845052	25.5309918721517	0.233551025390625	0.0158424377441406	0.711331704305683	0.179712603062426	0.233552296956383	1.55732300016899	Hematological and neurological expressed 1 protein	Q9UK76	HN1
25.4769802093506	25.3498268127441	25.4666576385498	21.3409862518311	21.6888904571533	21.6264038085938	23.218656539917	22.9527645111084	23.2717037200928	+	D492_D492M	25.4311548868815	21.5520935058594	23.1477082570394	3.87906074523926	2.28344535827637	5.34278811037655	0	3.87906138102214	33.853558008561	Annexin A8	P13928	ANXA8
