D492_1	D492_2	D492_3	D492M_1	D492M_2	D492M_3	D492_HER2_1	D492_HER2_2	D492_HER2_3	Student's T-test Significant D492M_D492_HER2	Student's T-test significant	-Log Student's T-test p-value D492M_D492_HER2	Student's T-test q-value D492M_D492_HER2	Student's T-test Difference D492M_D492_HER2	Student's T-test Test statistic D492M_D492_HER2	Protein Name	Protein ID	Gene Name
24.9602699279785	25.2513313293457	25.2425270080566	25.0824527740479	24.8529090881348	25.3397026062012	24.6001415252686	25.0671863555908	25.0078277587891			0.41916926744558	0.439309499489275	0.199969609578449	0.983788899643355	Nucleolar protein 56	O00567	NOP56
24.9600944519043	24.9755249023438	24.9966678619385	24.682014465332	24.788106918335	24.6236610412598	24.6909370422363	24.6755142211914	24.6430625915527			0.217994794982747	0.724477638640429	0.0280895233154297	0.56001299416326	ATP-dependent 6-phosphofructokinase, platelet type	Q01813	PFKP
24.9573497772217	24.7751998901367	24.7355709075928	25.1310443878174	24.9884986877441	25.088207244873	25.0960330963135	25.0069732666016	25.0340595245361			0.180025271016578	0.774744551002616	0.0235614776611328	0.473326639015465	Tubulin-specific chaperone A	E5RIW3	TBCA
24.957218170166	25.0756149291992	24.9921779632568	25.2383785247803	25.3650283813477	25.326150894165	25.292459487915	25.410961151123	25.5281162261963			0.577336595345672	0.290743251005169	-0.100659688313801	-1.29616873309802	Guanine nucleotide-binding protein G(i) subunit alpha-2	P04899	GNAI2
24.9546909332275	24.9818954467773	25.0326728820801	25.6032581329346	25.5174922943115	25.5215110778809	25.3469886779785	25.3895893096924	25.2662086486816	+	D492M_D492_HER2	2.01909667797528	0.0225882352941176	0.213158289591473	4.66276329603681	Small nuclear ribonucleoprotein Sm D2	P62316	SNRPD2
24.9526042938232	25.0653781890869	25.041597366333	24.7889518737793	24.6186847686768	24.8096561431885	24.9901447296143	24.9534473419189	25.1810512542725	+	D492M_D492_HER2	1.50513384181213	0.0480292682926829	-0.302450180053711	-3.25421039027086	Isocitrate dehydrogenase [NADP] cytoplasmic	O75874	IDH1
24.9520702362061	24.9799785614014	24.8289051055908	24.939302444458	24.9220237731934	25.0608921051025	25.0053882598877	24.9162940979004	24.6224327087402			0.436774546001992	0.422062176165803	0.12603441874186	1.0190865477454	ADP/ATP translocase 3	P12236	SLC25A6
24.949089050293	24.7863616943359	24.9395713806152	24.8291969299316	24.7821674346924	24.8543853759766	24.8055286407471	24.7380981445313	24.669038772583			0.878336401966926	0.151768328445748	0.0843613942464181	1.88618911801054	Phenylalanine--tRNA ligase beta subunit	Q9NSD9	FARSB
24.9414539337158	24.5927486419678	24.6585636138916	24.2834091186523	24.2817821502686	24.1858596801758	24.7367572784424	24.6142539978027	24.5592346191406	+	D492M_D492_HER2	2.48228656177276	0.0141806853582555	-0.386398315429688	-6.27425896341939	Eukaryotic translation initiation factor 4 gamma 2 (Fragment)	D3DQV9	EIF4G2
24.935754776001	25.9963874816895	26.2568836212158	24.8315658569336	24.757251739502	25.1006526947021	24.1425037384033	24.7323131561279	25.6146469116211			0.0520886839280947	0.928953714507974	0.0666688283284493	0.15141911593223	60S ribosomal protein L14	E7EPB3	RPL14
24.9309368133545	25.0687446594238	24.9948120117188	25.0583763122559	24.9737319946289	24.8844146728516	25.1552619934082	24.9613304138184	24.9660491943359			0.273290820194389	0.633238270469181	-0.0553728739420549	-0.68148367960375	Protein arginine N-methyltransferase 5	O14744	PRMT5
24.9298992156982	24.8569984436035	24.7940196990967	25.2077293395996	25.2409267425537	25.2393608093262	24.6500949859619	24.7010231018066	24.7749996185303	+	D492M_D492_HER2	3.79135080072277	0.0031875	0.520633061726887	13.7591077304397	Ubiquitin thioesterase OTUB1	Q96FW1	OTUB1
24.9285907745361	24.7691593170166	24.8143577575684	24.8757705688477	24.5893230438232	24.6637287139893	24.8930988311768	24.9016399383545	24.5329685211182			0.168212654172534	0.790487046632124	-0.0662949879964216	-0.445704419525182	Transformer-2 protein homolog beta	P62995	TRA2B
24.9269618988037	25.0710372924805	24.9133758544922	25.3670635223389	25.3057041168213	25.3649959564209	25.0438098907471	24.9315242767334	25.0389213562012	+	D492M_D492_HER2	2.91126756268401	0.00929842931937173	0.341169357299805	8.16187585213179	Sialic acid synthase	Q9NR45	NANS
24.9239749908447	24.9954166412354	25.0040168762207	24.7345371246338	24.9162940979004	24.6918430328369	24.886137008667	25.0324630737305	25.183931350708			1.08129168756162	0.0991669535283993	-0.253285725911457	-2.30010607377404	Twinfilin-2	Q6IBS0	TWF2
24.9207534790039	24.7129287719727	24.7589302062988	25.0097522735596	24.9112739562988	24.7575569152832	25.1186237335205	25.3836688995361	25.094705581665			1.21747524662288	0.0779395121951219	-0.306138356526692	-2.59119901898065	Nuclear pore complex protein Nup205	Q92621	NUP205
24.9118690490723	24.8047428131104	24.8550510406494	25.24782371521	25.4033737182617	25.381031036377	24.4607639312744	24.537181854248	24.7065143585205	+	D492M_D492_HER2	3.05186931469668	0.00896894409937888	0.775922775268555	8.88274685361933	UTP--glucose-1-phosphate uridylyltransferase	A0A087WYS1	UGP2
24.9115028381348	24.7041931152344	24.7430400848389	24.5758285522461	24.6972103118896	24.7374286651611	25.1857471466064	25.0565166473389	24.9428844451904	+	D492M_D492_HER2	1.99498983934293	0.0241529636711281	-0.391560236612957	-4.58879371834666	Eukaryotic translation initiation factor 3 subunit E	P60228	EIF3E
24.9088020324707	24.7893009185791	24.662805557251	24.8836688995361	24.7833671569824	24.7737426757813	24.5722465515137	24.4302654266357	24.3220291137695	+	D492M_D492_HER2	2.00539704994806	0.0235512572533849	0.372079213460285	4.62061975263467	3-hydroxyacyl-CoA dehydrogenase type-2	Q99714	HSD17B10
24.906005859375	24.7746982574463	24.6739521026611	24.1757698059082	23.9832019805908	24.111795425415	24.5676136016846	24.6188526153564	24.3871917724609	+	D492M_D492_HER2	2.0672141099719	0.0212644628099174	-0.434296925862629	-4.81306609644098	Purine nucleoside phosphorylase	P00491	PNP
24.8997058868408	25.1433982849121	25.2097396850586	23.8602237701416	23.7686042785645	23.5781917572021	24.5571308135986	24.5026988983154	24.9882392883301	+	D492M_D492_HER2	2.25158585406499	0.0178345153664303	-0.94701639811198	-5.42378609125395	Cysteine-rich protein 2 (Fragment)	H0YFA4	CRIP2
24.898229598999	24.6155452728271	24.4914894104004	23.2661361694336	23.2591114044189	23.1164207458496	22.8709449768066	22.318380355835	23.3994998931885			0.482966928725942	0.375239848402815	0.350947697957356	1.11092343200025	Dystonin	F8W9J4	DST
24.8920803070068	24.8490962982178	25.0051746368408	25.1871452331543	25.1900882720947	25.3229579925537	24.9653873443604	25.139928817749	24.9983043670654			1.33293968129018	0.0662055674518201	0.198856989542644	2.84867545740175	Delta-1-pyrroline-5-carboxylate synthase	P54886	ALDH18A1
24.8912925720215	25.2668514251709	25.5299034118652	24.7924823760986	24.8837623596191	24.5526237487793	24.5142440795898	24.2823486328125	24.4972267150879			1.18387037690719	0.0813208606173994	0.311683019002277	2.51818694425472	60S ribosomal protein L36	Q9Y3U8	RPL36
24.8881359100342	25.5180931091309	25.3969554901123	21.4307899475098	21.8130378723145	21.1776123046875	20.9838447570801	20.8538417816162	21.136022567749			1.12411549990453	0.0913333333333333	0.482577006022133	2.39031203094715	Glutamine synthetase	P15104	GLUL
24.887113571167	24.9120960235596	24.7951602935791	20.8750782012939	19.4742851257324	20.8647632598877	20.0552349090576	19.0456428527832	18.8778781890869			0.844378352244185	0.162567760342368	1.07845687866211	1.81869378777922	Ladinin-1	O00515	LAD1
24.8854389190674	24.6314525604248	24.6896591186523	24.4560718536377	24.4659423828125	24.4879970550537	24.6741676330566	24.6190204620361	24.5387802124023	+	D492M_D492_HER2	1.59579152648889	0.0422047244094488	-0.140652338663735	-3.47950224084286	Polyadenylate-binding protein	B1ANR0	PABPC4
24.8822231292725	24.8716888427734	24.9184799194336	25.6048698425293	25.6155452728271	25.6071872711182	25.2671012878418	25.199254989624	25.2298603057861	+	D492M_D492_HER2	4.34189857408386	0.00372413793103448	0.377128601074219	18.9675473689596	Phosphoribosylformylglycinamidine synthase	O15067	PFAS
24.8790950775146	24.7775096893311	24.9381809234619	24.9845924377441	25.1991786956787	24.9599170684814	24.8336429595947	24.8348960876465	24.777660369873			1.38563397646188	0.0586754385964912	0.23249626159668	2.96986893676416	Protein mago nashi homolog 2	Q96A72	MAGOHB
24.8790473937988	24.6740055084229	24.6918964385986	25.0033740997314	25.0698509216309	24.8073978424072	24.4009990692139	24.5747890472412	24.6788482666016	+	D492M_D492_HER2	1.64893170010084	0.0402880886426593	0.408662160237633	3.61571692357046	Ras-related protein Rab-6A	P20340	RAB6A
24.8725814819336	24.8314208984375	24.8985996246338	24.7888526916504	24.610372543335	24.6806735992432	24.7142391204834	24.7613677978516	24.7782115936279			0.451184495216712	0.404733542319749	-0.0579732259114607	-1.04784750831838	Dihydrolipoyl dehydrogenase, mitochondrial	P09622	DLD
24.8626842498779	25.1097259521484	24.9444046020508	24.4162216186523	24.2901763916016	24.3629913330078	24.3674640655518	24.364595413208	24.532075881958			0.41667477959485	0.441285132382892	-0.0649153391520159	-0.978772344262866	Insulin-like growth factor 2 mRNA-binding protein 3	O00425	IGF2BP3
24.8588962554932	24.7837181091309	24.6419620513916	24.2073211669922	24.213191986084	24.2659931182861	24.4625759124756	24.6363849639893	24.1860122680664			0.685061312710927	0.22968722741433	-0.199488957722984	-1.50608964160626	Clustered mitochondria protein homolog (Fragment)	K7EIG1	CLUH
24.8573303222656	25.0451431274414	24.9771423339844	24.6920547485352	24.799711227417	24.6247215270996	24.4651947021484	24.4562587738037	24.5423278808594	+	D492M_D492_HER2	1.70489683774919	0.0383259911894273	0.21756871541341	3.76268748083275	General transcription factor II-I	P78347	GTF2I
24.8551940917969	24.8376407623291	24.8731918334961	25.0442695617676	25.0427665710449	25.088005065918	25.9066944122314	25.9993572235107	26.206371307373	+	D492M_D492_HER2	3.39574176771977	0.00461224489795918	-0.979127248128258	-10.9013066555007	Chloride intracellular channel protein 4	Q9Y696	CLIC4
24.849573135376	24.9946403503418	24.9079780578613	25.8462047576904	25.8648109436035	25.6346130371094	25.7531509399414	25.774471282959	25.3377304077148			0.426946750165504	0.431416538263996	0.160092035929363	0.999405067677824	Serotransferrin	P02787	TF
24.8475189208984	24.8254642486572	24.7331409454346	24.8227939605713	24.931884765625	24.8018341064453	24.9520702362061	24.876989364624	24.9310283660889			0.667560198192969	0.236881230769231	-0.0678583780924491	-1.47198939691258	Cell cycle and apoptosis regulator protein 2	Q8N163	CCAR2
24.8440265655518	25.0042743682861	24.8465156555176	24.7984771728516	24.7786140441895	24.8806838989258	24.6881656646729	24.7472972869873	24.8234729766846			0.59107582922817	0.281195589088799	0.0662797292073591	1.32297916881508	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	P31040	SDHA
24.842924118042	24.6576919555664	24.6588363647461	24.1241569519043	24.3337440490723	23.9542922973633	24.7056179046631	24.8507652282715	24.9857654571533	+	D492M_D492_HER2	2.1883580649	0.0181393258426966	-0.709985097249348	-5.20788710717224	CD59 glycoprotein	E9PNW4	CD59
24.8395175933838	24.7050895690918	24.7077255249023	24.7363452911377	24.5512161254883	24.5698165893555	25.0482654571533	24.9812870025635	25.2943897247314	+	D492M_D492_HER2	1.92133381177913	0.0302785714285714	-0.488854726155598	-4.3681110428844	Cathepsin B	P07858	CTSB
24.832483291626	24.4955806732178	23.9560661315918	25.1724548339844	24.8719711303711	24.9746074676514	24.3015937805176	24.1660690307617	24.0730838775635	+	D492M_D492_HER2	2.76881727055037	0.0130862068965517	0.826095581054688	7.485969159641	THO complex subunit 4	Q86V81	ALYREF
24.8309860229492	24.2267780303955	24.2019481658936	24.5097217559814	24.2577457427979	24.2793750762939	24.4552555084229	24.3331298828125	24.3829116821289			0.179020428190607	0.776168989547038	-0.0414848327636719	-0.470989871592862	Glutathione peroxidase	A0A087WUQ6	GPX1
24.8303565979004	24.8112735748291	24.7230701446533	25.1352005004883	25.3650951385498	25.0939807891846	24.5805511474609	24.520133972168	24.562032699585	+	D492M_D492_HER2	2.76482564268343	0.0129191489361702	0.643852869669598	7.46777365042498	Cytosol aminopeptidase	P28838	LAP3
24.8264350891113	24.5525646209717	24.5367660522461	24.5608081817627	24.6431732177734	24.4676837921143	24.5669746398926	24.5339183807373	24.8251247406006			0.332521048970361	0.55062763915547	-0.0847841898600272	-0.806781662393242	Niban-like protein 1	Q96TA1	FAM129B
24.8259010314941	24.8786277770996	24.9695224761963	24.6312866210938	24.6669826507568	24.6104850769043	24.1709671020508	24.2999877929688	24.3527927398682	+	D492M_D492_HER2	2.5153792957208	0.0147313915857605	0.361668904622395	6.40491850228288	Glyoxylate reductase/hydroxypyruvate reductase	Q9UBQ7	GRHPR
24.8248329162598	24.8928680419922	24.8228416442871	25.8975372314453	25.8793754577637	25.7879810333252	25.6144218444824	25.6927738189697	25.7171459197998	+	D492M_D492_HER2	1.7644018221153	0.0360307692307692	0.180184046427406	3.92309435962735	UDP-glucose 6-dehydrogenase	O60701	UGDH
24.8238620758057	24.9076118469238	24.6015014648438	24.8018836975098	24.7268676757813	24.8569030761719	25.0236911773682	24.9792385101318	25.0575504302979	+	D492M_D492_HER2	2.16034837938009	0.0191824175824176	-0.224941889444985	-5.11444519610075	Drebrin	Q16643	DBN1
24.8191909790039	24.6154899597168	24.4471416473389	25.0169506072998	25.1368827819824	25.028715133667	24.8275012969971	24.7310695648193	25.0930938720703			0.703376085384094	0.221519340519975	0.176961263020832	1.54180024958407	Integrin beta-1	P05556	ITGB1
24.8172397613525	24.7374286651611	24.9178886413574	24.5371227264404	24.6808338165283	24.7427310943604	24.8053817749023	24.8741760253906	24.7684516906738			1.11802840119784	0.0919716563330381	-0.162440617879231	-2.37741927662111	Proteasome subunit beta type-5	P28074	PSMB5
24.8116664886475	24.9068775177002	24.9817657470703	25.4261436462402	25.4881820678711	25.407787322998	25.0270709991455	25.1294345855713	24.913969039917	+	D492M_D492_HER2	2.47473162230648	0.0143456790123457	0.417212804158527	6.24474934072691	Cyclin-dependent kinase 1	P06493	CDK1
24.8099994659424	24.7725849151611	24.4067192077637	25.2997779846191	25.1442546844482	25.499813079834	24.8430213928223	25.0637340545654	25.0500106811523			1.23380835498509	0.0765291214215202	0.329026540120442	2.62698557292616	Acyl-CoA-binding protein	P07108	DBI
24.8095092773438	24.7680473327637	24.7427825927734	25.3499946594238	25.2784194946289	25.2946701049805	25.6225719451904	25.5526828765869	25.5461597442627	+	D492M_D492_HER2	2.90784417470956	0.0092020725388601	-0.266110102335613	-8.14500848706852	Hsp90 co-chaperone Cdc37	Q16543	CDC37
24.8010940551758	24.597188949585	24.4782772064209	25.0399684906006	25.0326728820801	25.1401634216309	24.8508605957031	24.8274040222168	24.9267826080322	+	D492M_D492_HER2	1.938428547981	0.0287220216606498	0.202585856119793	4.41862773851369	ADP-ribosylation factor 4	P18085	ARF4
24.7996635437012	25.2147121429443	25.2394332885742	24.7067775726318	24.6437244415283	24.6097526550293	25.1995544433594	24.8917102813721	25.2190780639648	+	D492M_D492_HER2	1.82818817290602	0.0328983606557377	-0.450029373168945	-4.10000988940506	60S ribosomal protein L28	P46779	RPL28
24.7987728118896	24.873706817627	24.756031036377	24.9455223083496	24.9859390258789	24.9546909332275	24.8822231292725	24.767391204834	24.5105667114258			1.02783473657471	0.110320132013201	0.241990407307942	2.18904628310351	Eukaryotic translation initiation factor 5	P55010	EIF5
24.7983779907227	24.8236198425293	24.8302612304688	24.7384605407715	24.7514915466309	24.7937717437744	24.8039531707764	24.7840671539307	24.7631416320801			0.477503129674062	0.378583690987124	-0.0224793752034529	-1.10011175544179	Hypoxanthine-guanine phosphoribosyltransferase	P00492	HPRT1
24.7959537506104	24.4645709991455	24.6288414001465	25.0116710662842	25.2472801208496	25.0221672058105	25.0301055908203	24.9962787628174	24.9972267150879			0.48020394855529	0.377894168466523	0.0858357747395821	1.1054576282382	Signal recognition particle receptor subunit beta	Q9Y5M8	SRPRB
24.794713973999	24.5522727966309	24.3106346130371	24.8669338226318	24.6978988647461	24.5300521850586	24.4686164855957	24.3192749023438	24.5458660125732			1.01053433023108	0.112956381260097	0.253709157307942	2.15344621562889	RNA-binding protein Raly (Fragment)	Q5QPL9	RALY
24.7874584197998	24.9922218322754	24.7716789245605	24.6274509429932	24.4108638763428	24.6015586853027	24.7370681762695	24.5620899200439	24.8103923797607			0.712041657408518	0.216992980216975	-0.156558990478516	-1.55870860081589	LIM and SH3 domain protein 1	Q14847	LASP1
24.7862129211426	24.6635112762451	24.8683471679688	24.7733402252197	24.7036647796631	24.7247886657715	24.3393974304199	24.2134895324707	24.2642765045166	+	D492M_D492_HER2	3.40979983561496	0.00470833333333333	0.461543401082359	10.9923471121268	Cytosolic acyl coenzyme A thioester hydrolase	O00154	ACOT7
24.7840671539307	24.7309665679932	24.8133792877197	24.4296913146973	24.5798034667969	24.5889225006104	24.7353630065918	24.7539920806885	24.5957107543945			1.06126548406736	0.10321155480034	-0.162216186523438	-2.25830707919393	Activator of 90 kDa heat shock protein ATPase homolog 1	O95433	AHSA1
24.7781620025635	24.7826671600342	24.7047214508057	24.6393146514893	24.8351364135742	24.7250995635986	24.6292304992676	24.6575832366943	24.7276992797852			0.410834634261536	0.447039513677812	0.0616792043050154	0.967011864940187	Histidine--tRNA ligase, cytoplasmic	P12081	HARS
24.7777614593506	24.7892513275146	24.887020111084	25.0235214233398	24.8159713745117	24.8962440490723	24.5730571746826	24.7854137420654	24.6155452728271			1.33965020383429	0.0648335123523093	0.253906885782875	2.86397477478935	Serine/threonine-protein kinase PAK 2	Q13177	PAK2
24.7744979858398	24.5969619750977	24.6788482666016	24.5183334350586	24.7943668365479	24.6696872711182	24.661828994751	24.5329685211182	24.8343181610107			0.0449918462645965	0.936779582366589	-0.0155760447184221	-0.131689545223414	Actin-related protein 2/3 complex subunit 2	O15144	ARPC2
24.7727870941162	24.8640556335449	24.9752635955811	25.1005306243896	25.0470180511475	25.1734085083008	24.6154899597168	24.8029193878174	24.7709732055664	+	D492M_D492_HER2	2.27512927778472	0.0173398533007335	0.377191543579102	5.50598247732663	Platelet-activating factor acetylhydrolase IB subunit beta	P68402	PAFAH1B2
24.7664813995361	24.65212059021	24.6093578338623	24.860933303833	24.6905117034912	24.8658962249756	24.8174839019775	24.8333530426025	24.6849594116211			0.134666682427182	0.829304347826087	0.0271816253662109	0.365295590364815	Adenylosuccinate lyase	P30566	ADSL
24.759693145752	24.7264518737793	24.7737922668457	24.9933013916016	24.9681167602539	25.0386295318604	24.7510318756104	24.7979316711426	24.7593364715576	+	D492M_D492_HER2	3.10221545847806	0.00548648648648649	0.230582555135094	9.15475435624777	Heat shock protein 75 kDa, mitochondrial	Q12931	TRAP1
24.7590312957764	25.0010986328125	24.9001655578613	25.138484954834	24.9881954193115	25.0288009643555	25.3792133331299	25.3533973693848	25.3837356567383	+	D492M_D492_HER2	2.65505213270876	0.0143007518796992	-0.320288340250649	-6.98246464907685	Electron transfer flavoprotein subunit alpha, mitochondrial	P13804	ETFA
24.7569980621338	24.8199214935303	24.7086200714111	24.8425884246826	24.8137226104736	24.8064155578613	25.001012802124	25.1052150726318	25.1883144378662	+	D492M_D492_HER2	2.12984692785322	0.0197863247863248	-0.277271906534832	-5.01418603408114	General vesicular transport factor p115	O60763	USO1
24.7534828186035	24.4827156066895	24.5687732696533	25.0091114044189	25.0299797058105	24.7846164703369	25.0025596618652	25.0583763122559	24.8326282501221			0.079086979680516	0.899162939297125	-0.0232855478922538	-0.2243013974005	Microtubule-associated protein RP/EB family member 1	Q15691	MAPRE1
24.750675201416	24.7194194793701	24.6941299438477	24.6719017028809	24.4652557373047	24.8188018798828	25.2941093444824	25.362455368042	25.1848392486572	+	D492M_D492_HER2	2.26546514766982	0.0174299516908213	-0.628481547037762	-5.47212191183943	S-formylglutathione hydrolase	P10768	ESD
24.7483215332031	24.4263038635254	24.6838893890381	23.583137512207	23.4109287261963	23.9673690795898	24.6546363830566	24.594799041748	24.3440799713135	+	D492M_D492_HER2	2.00443767741066	0.0234605009633911	-0.877360026041668	-4.61767910737505	Eukaryotic translation initiation factor 3 subunit F	O00303	EIF3F
24.7442207336426	24.7506237030029	24.9882392883301	24.8187046051025	24.7046146392822	24.7548599243164	24.4413280487061	24.3379020690918	24.2220668792725	+	D492M_D492_HER2	2.40017202471683	0.0150974930362117	0.425627390543617	5.95973417492767	Protein phosphatase 1 regulatory subunit 14B	Q96C90	PPP1R14B
24.7413940429688	24.6277847290039	24.583423614502	24.3068866729736	24.4311599731445	24.4501037597656	24.1030158996582	23.9160671234131	24.1238422393799	+	D492M_D492_HER2	1.9190505205856	0.0302245989304813	0.348408381144207	4.36139519332095	NSFL1 cofactor p47	Q9UNZ2	NSFL1C
24.7395935058594	24.7581672668457	24.8036594390869	24.280366897583	23.9290409088135	24.5310649871826	24.7494983673096	24.7054595947266	24.65283203125			1.21125791662137	0.078458857696031	-0.455772399902344	-2.57762880835897	26S proteasome non-ATPase regulatory subunit 7	P51665	PSMD7
24.7276992797852	25.1009330749512	25.1854820251465	24.4738883972168	24.5604000091553	24.4463214874268	24.8239593505859	24.5917778015137	25.0578804016113			1.12090576176653	0.091779359430605	-0.331002553304035	-2.38351067859865	60S ribosomal protein L35	P42766	RPL35
24.7259330749512	24.6415214538574	24.608907699585	24.1331233978271	24.0987663269043	23.9709701538086	24.1386032104492	24.1596946716309	24.5511569976807			0.68604612730094	0.22949063670412	-0.215531667073567	-1.50800911286517	Acylamino-acid-releasing enzyme	P13798	APEH
24.7236423492432	24.6981105804443	24.4272632598877	24.7342262268066	24.5933742523193	25.0671043395996	24.6959362030029	24.8061695098877	24.6227684020996			0.235369223851224	0.699185151652331	0.089943567911785	0.598731389550392	tRNA-splicing ligase RtcB homolog	Q9Y3I0	RTCB
24.7232265472412	24.8343181610107	24.8790016174316	24.6273956298828	24.7315368652344	24.5698165893555	24.491304397583	24.577672958374	24.5256385803223			0.97411415038385	0.122492572322127	0.111377716064453	2.07901109721177	Acetyl-CoA carboxylase 1	Q13085	ACACA
24.7195224761963	24.7677459716797	24.7748985290527	25.0252552032471	25.0084266662598	25.1130294799805	24.6272850036621	24.6513004302979	24.8401889801025	+	D492M_D492_HER2	1.99385312810784	0.0243129770992366	0.342645645141602	4.58532740669648	Alpha-aminoadipic semialdehyde dehydrogenase	P49419	ALDH7A1
24.7122993469238	24.496374130249	24.5906944274902	24.662425994873	24.7098827362061	24.7377376556396	24.4382839202881	24.4906940460205	24.4759922027588	+	D492M_D492_HER2	3.02049469497224	0.00941317365269461	0.235025405883789	8.71702112123296	Transmembrane protein 43	Q9BTV4	TMEM43
24.7106704711914	24.86448097229	24.815580368042	25.3879470825195	25.313024520874	25.4564781188965	25.3649291992188	25.5340366363525	25.3974781036377			0.281213020767318	0.621250230840259	-0.0463314056396484	-0.698499485004199	Enoyl-CoA hydratase, mitochondrial	P30084	ECHS1
24.7084617614746	24.4957027435303	24.5898380279541	24.7480144500732	24.7020797729492	24.7667350769043	24.7417545318604	24.7183742523193	24.5145454406738			0.467870268091584	0.386743766578249	0.0807183583577462	1.08101950758838	Proteasome activator complex subunit 3	P61289	PSME3
24.7035598754883	24.6738986968994	24.7190532684326	24.9998531341553	25.1949787139893	25.1250648498535	24.8909683227539	24.8897609710693	25.0828189849854			0.820526733938016	0.17222704975473	0.152116139729817	1.77151269815537	Ras-related protein Rab-11B	Q15907	RAB11B
24.6967315673828	24.7647113800049	24.8648109436035	24.5951404571533	24.7645092010498	24.6787948608398	24.5485134124756	24.5022735595703	24.5255794525146			1.41521809993698	0.0565152542372881	0.154026031494141	3.03899999040508	Cytochrome b-c1 complex subunit 2, mitochondrial	P22695	UQCRC2
24.6941299438477	24.2519817352295	24.7325210571289	19.8697376251221	19.5726547241211	19.4952449798584	19.7615814208984	19.2189521789551	19.8966960906982			NaN	1	0	NaN	Fibroblast growth factor-binding protein 1	Q14512	FGFBP1
24.6905117034912	24.8649997711182	24.7611637115479	24.9198894500732	25.077205657959	24.8380260467529	24.5533275604248	24.4882431030273	24.6835136413574	+	D492M_D492_HER2	1.82141200260444	0.033042345276873	0.370012283325195	4.08096435499823	Structural maintenance of chromosomes protein 2	O95347	SMC2
24.6850128173828	24.9013633728027	24.7663803100586	24.8858585357666	24.9935607910156	24.8819427490234	24.7836666107178	24.8560009002686	25.0225067138672			0.155385065906932	0.805383894333191	0.0330626169840507	0.415316093170315	Flap endonuclease 1	P39748	FEN1
24.6678485870361	25.1710052490234	25.2901401519775	24.5060329437256	24.3488807678223	24.5572490692139	24.8038063049316	24.4927730560303	24.9499359130859			0.870585962307789	0.154049490538574	-0.278117497762043	-1.87074862983143	Ribosomal protein L19	J3QR09	RPL19
24.6579647064209	24.6208686828613	24.7978839874268	23.9981746673584	24.2807216644287	23.980676651001	23.9931716918945	24.1554546356201	24.0510082244873			0.0642442443415192	0.915105511811024	0.0199794769287109	0.184642014409095	ATP synthase subunit O, mitochondrial	P48047	ATP5O
24.6553993225098	24.6713085174561	24.5608081817627	25.1120338439941	25.2202587127686	25.3617877960205	24.9776668548584	24.9115943908691	24.8774566650391	+	D492M_D492_HER2	1.77779729315161	0.034944099378882	0.309120814005535	3.95981314634773	Cell division control protein 42 homolog	P60953	CDC42
24.6521759033203	24.537181854248	24.5578327178955	24.0455188751221	24.1368045806885	23.9419898986816	24.0636520385742	24.259614944458	24.0119705200195			0.304067695548488	0.589917448405253	-0.0703080495198556	-0.747121612441799	Protein flightless-1 homolog	Q13045	FLII
24.6513004302979	24.608512878418	24.6413555145264	24.7586765289307	24.7370166778564	24.8734722137451	25.2758636474609	25.2290534973145	25.093053817749	+	D492M_D492_HER2	2.387659852509	0.0158342541436464	-0.40960184733073	-5.91298835757677	Protein SEC13 homolog	P55735	SEC13
24.6483955383301	24.5006942749023	24.4168663024902	24.4234867095947	24.5508632659912	24.3149967193604	24.8305988311768	24.7719821929932	24.6790103912354	+	D492M_D492_HER2	1.81863392939719	0.0331363636363636	-0.330748240152996	-4.07317363654888	Eukaryotic translation initiation factor 3 subunit L	Q9Y262	EIF3L
24.6460342407227	24.5184535980225	24.7576599121094	24.593318939209	24.483699798584	24.5611000061035	24.47047996521	24.6727657318115	24.4559459686279			0.058178067900361	0.921992175273865	0.0129756927490234	0.168149732869552	26S proteasome non-ATPase regulatory subunit 6	Q15008	PSMD6
24.6434497833252	24.5251007080078	24.6427326202393	24.4894695281982	24.5387802124023	24.4158992767334	24.6493263244629	24.5732307434082	24.4985656738281			0.753680765466989	0.198579537953795	-0.0923245747884103	-1.64010365345364	N-alpha-acetyltransferase 15, NatA auxiliary subunit	A0A0B4J1W3	NAA15
24.6424579620361	24.5746746063232	24.4893455505371	24.5342750549316	24.7701683044434	24.8130855560303	24.9948558807373	24.8464679718018	24.9130096435547			1.03061357169281	0.109196694214876	-0.212268193562824	-2.19477955349751	Splicing factor 3A subunit 1	Q15459	SF3A1
24.6414661407471	24.5250415802002	24.6614475250244	24.7380466461182	24.8901329040527	24.5237865447998	25.1009731292725	24.9797611236572	24.8898086547852			1.04538331457858	0.106179379715004	-0.272858937581379	-2.22532415186646	Serine--tRNA ligase, cytoplasmic	P49591	SARS
24.6403636932373	24.586576461792	24.4110584259033	24.6303977966309	24.7419605255127	24.9525146484375	24.9129638671875	24.8156776428223	24.9806327819824			0.533378511664569	0.326867630700779	-0.128133773803711	-1.21017291122124	PDZ and LIM domain protein 7	Q9NR12	PDLIM7
24.6380996704102	24.6595973968506	24.5459251403809	24.8487129211426	24.9694347381592	25.0382518768311	24.9036178588867	24.9221611022949	24.6766452789307			0.540236456734932	0.320400223588597	0.117991765340168	1.22361631186584	RNA-binding protein 14	Q96PK6	RBM14
